dataset	subject	onset	offset	word
ses-066_task-s06e24d	sub-01	118.024	118.098	I
ses-066_task-s06e24d	sub-01	118.104	118.226	don't
ses-066_task-s06e24d	sub-01	118.248	118.38600000000001	know
ses-066_task-s06e24d	sub-01	118.408	118.606	what
ses-066_task-s06e24d	sub-01	118.638	119.086	you're
ses-066_task-s06e24d	sub-01	119.118	119.362	about.
ses-066_task-s06e24d	sub-01	119.416	119.682	Now,
ses-066_task-s06e24d	sub-01	119.736	119.906	you
ses-066_task-s06e24d	sub-01	119.928	120.114	were
ses-066_task-s06e24d	sub-01	120.152	120.354	both
ses-066_task-s06e24d	sub-01	120.392	120.71799999999999	aware
ses-066_task-s06e24d	sub-01	120.734	120.866	of
ses-066_task-s06e24d	sub-01	120.888	121.07400000000001	the
ses-066_task-s06e24d	sub-01	121.112	121.69999999999999	situation.
ses-066_task-s06e24d	sub-01	123.83	124.242	Okay?
ses-066_task-s06e24d	sub-01	124.296	124.51400000000001	This
ses-066_task-s06e24d	sub-01	124.552	124.706	kind
ses-066_task-s06e24d	sub-01	124.728	124.866	of
ses-066_task-s06e24d	sub-01	124.888	125.07400000000001	back
ses-066_task-s06e24d	sub-01	125.112	125.362	['talk
ses-066_task-s06e24d	sub-01	125.416	125.586	is
ses-066_task-s06e24d	sub-01	125.608	125.74600000000001	not
ses-066_task-s06e24d	sub-01	125.768	125.858	going
ses-066_task-s06e24d	sub-01	125.864	125.938	to
ses-066_task-s06e24d	sub-01	125.944	126.206	fly
ses-066_task-s06e24d	sub-01	126.238	126.386	when
ses-066_task-s06e24d	sub-01	126.408	126.606	"we're""""]"
ses-066_task-s06e24d	sub-01	126.638	127.25	married.
ses-066_task-s06e24d	sub-01	128.23	128.74599999999998	['Phoebe
ses-066_task-s06e24d	sub-01	128.798	128.966	
ses-066_task-s06e24d	sub-01	128.988	129.266	you
ses-066_task-s06e24d	sub-01	129.298	129.494	can't
ses-066_task-s06e24d	sub-01	129.532	129.734	both
ses-066_task-s06e24d	sub-01	129.772	129.878	of
ses-066_task-s06e24d	sub-01	129.884	130.006	them.
ses-066_task-s06e24d	sub-01	130.028	130.166	You
ses-066_task-s06e24d	sub-01	130.188	130.278	have
ses-066_task-s06e24d	sub-01	130.284	130.406	to
ses-066_task-s06e24d	sub-01	130.428	130.614	pick
ses-066_task-s06e24d	sub-01	130.652	130.902	one.
ses-066_task-s06e24d	sub-01	130.956	131.17399999999998	Pick
ses-066_task-s06e24d	sub-01	131.212	131.51	me.
ses-066_task-s06e24d	sub-01	131.58	131.91000000000003	No.
ses-066_task-s06e24d	sub-01	131.98	132.214	Pick
ses-066_task-s06e24d	sub-01	132.252	132.502	me.
ses-066_task-s06e24d	sub-01	132.556	132.67800000000003	['I
ses-066_task-s06e24d	sub-01	132.684	132.81799999999998	don't
ses-066_task-s06e24d	sub-01	132.834	132.918	want
ses-066_task-s06e24d	sub-01	132.924	132.99800000000002	to
ses-066_task-s06e24d	sub-01	133.004	133.126	end
ses-066_task-s06e24d	sub-01	133.148	133.286	up
ses-066_task-s06e24d	sub-01	133.308	133.446	an
ses-066_task-s06e24d	sub-01	133.468	133.606	old']
ses-066_task-s06e24d	sub-01	133.628	134.30999999999997	maid.
ses-066_task-s06e24d	sub-01	135.77	136.038	['All
ses-066_task-s06e24d	sub-01	136.044	136.214	right
ses-066_task-s06e24d	sub-01	136.252	136.454	
ses-066_task-s06e24d	sub-01	136.492	136.706	well
ses-066_task-s06e24d	sub-01	136.738	137.32	see.
ses-066_task-s06e24d	sub-01	137.85	138.35399999999998	Ross
ses-066_task-s06e24d	sub-01	138.402	138.56599999999997	is
ses-066_task-s06e24d	sub-01	138.588	138.678	a
ses-066_task-s06e24d	sub-01	138.684	138.85399999999998	good
ses-066_task-s06e24d	sub-01	138.892	139.51	father,
ses-066_task-s06e24d	sub-01	140.49	141.24	but
ses-066_task-s06e24d	sub-01	141.61	142.15800000000002	Joey
ses-066_task-s06e24d	sub-01	142.194	142.34599999999998	has
ses-066_task-s06e24d	sub-01	142.368	142.458	a
ses-066_task-s06e24d	sub-01	142.464	142.726	boat.
ses-066_task-s06e24d	sub-01	142.758	142.906	This
ses-066_task-s06e24d	sub-01	142.928	143.066	is
ses-066_task-s06e24d	sub-01	143.088	143.66	hard.
ses-066_task-s06e24d	sub-01	144.51	144.826	This
ses-066_task-s06e24d	sub-01	144.848	144.98600000000002	is
ses-066_task-s06e24d	sub-01	145.008	145.24200000000002	crazy.
ses-066_task-s06e24d	sub-01	145.296	145.51399999999998	Hey,
ses-066_task-s06e24d	sub-01	145.552	145.754	look,
ses-066_task-s06e24d	sub-01	145.792	145.946	I
ses-066_task-s06e24d	sub-01	145.968	146.058	want
ses-066_task-s06e24d	sub-01	146.064	146.138	to
ses-066_task-s06e24d	sub-01	146.144	146.358	switch
ses-066_task-s06e24d	sub-01	146.374	146.506	to
ses-066_task-s06e24d	sub-01	146.528	146.934	Rachel.
ses-066_task-s06e24d	sub-01	146.982	147.206	OOH,
ses-066_task-s06e24d	sub-01	147.238	147.386	I
ses-066_task-s06e24d	sub-01	147.408	147.498	want
ses-066_task-s06e24d	sub-01	147.504	147.578	to
ses-066_task-s06e24d	sub-01	147.584	147.766	switch
ses-066_task-s06e24d	sub-01	147.798	147.946	to
ses-066_task-s06e24d	sub-01	147.968	148.24599999999998	Rachel
ses-066_task-s06e24d	sub-01	148.278	148.522	too.
ses-066_task-s06e24d	sub-01	148.576	148.79399999999998	No,
ses-066_task-s06e24d	sub-01	148.832	149.178	wait.
ses-066_task-s06e24d	sub-01	149.264	149.562	Okay,
ses-066_task-s06e24d	sub-01	149.616	149.834	just
ses-066_task-s06e24d	sub-01	149.872	150.506	wait.
ses-066_task-s06e24d	sub-01	150.688	151.42999999999998	You
ses-066_task-s06e24d	sub-01	151.6	151.934	guys.
ses-066_task-s06e24d	sub-01	151.972	152.186	"[""""Don't"
ses-066_task-s06e24d	sub-01	152.218	152.36599999999999	make
ses-066_task-s06e24d	sub-01	152.388	152.574	any
ses-066_task-s06e24d	sub-01	152.612	152.922	rash']
ses-066_task-s06e24d	sub-01	152.986	153.51399999999998	decisions,
ses-066_task-s06e24d	sub-01	153.562	153.87	okay?
ses-066_task-s06e24d	sub-01	153.94	154.51	Just
ses-066_task-s06e24d	sub-01	154.66	155.262	remember
ses-066_task-s06e24d	sub-01	155.396	155.694	my
ses-066_task-s06e24d	sub-01	155.732	156.538	promise
ses-066_task-s06e24d	sub-01	156.714	157.054	if
ses-066_task-s06e24d	sub-01	157.092	157.246	we
ses-066_task-s06e24d	sub-01	157.268	157.454	get
ses-066_task-s06e24d	sub-01	157.492	158.19	married
ses-066_task-s06e24d	sub-01	158.61	159.02200000000002	three
ses-066_task-s06e24d	sub-01	159.076	159.34199999999998	times
ses-066_task-s06e24d	sub-01	159.396	159.56599999999997	a
ses-066_task-s06e24d	sub-01	159.588	159.96599999999998	week
ses-066_task-s06e24d	sub-01	160.068	160.478	oh,
ses-066_task-s06e24d	sub-01	160.564	160.958	['God
ses-066_task-s06e24d	sub-01	161.044	161.674	
ses-066_task-s06e24d	sub-01	161.802	162.154	Phoebe.
ses-066_task-s06e24d	sub-01	162.202	162.414	talking
ses-066_task-s06e24d	sub-01	162.452	162.702	about
ses-066_task-s06e24d	sub-01	162.756	163.63	massages.
ses-066_task-s06e24d	sub-01	169.73	169.998	You
ses-066_task-s06e24d	sub-01	170.004	170.078	know
ses-066_task-s06e24d	sub-01	170.084	170.20600000000002	what?
ses-066_task-s06e24d	sub-01	170.228	170.366	I
ses-066_task-s06e24d	sub-01	170.388	170.538	know.
ses-066_task-s06e24d	sub-01	170.564	170.658	I
ses-066_task-s06e24d	sub-01	170.664	170.786	know
ses-066_task-s06e24d	sub-01	170.808	170.898	how
ses-066_task-s06e24d	sub-01	170.904	170.978	to
ses-066_task-s06e24d	sub-01	170.984	171.246	settle
ses-066_task-s06e24d	sub-01	171.278	171.426	['this.
ses-066_task-s06e24d	sub-01	171.448	171.538	All
ses-066_task-s06e24d	sub-01	171.544	171.66600000000003	right
ses-066_task-s06e24d	sub-01	171.688	171.826	
ses-066_task-s06e24d	sub-01	171.848	171.93800000000002	here
ses-066_task-s06e24d	sub-01	171.944	172.018	
ses-066_task-s06e24d	sub-01	172.024	172.098	this
ses-066_task-s06e24d	sub-01	172.104	172.17800000000003	is
ses-066_task-s06e24d	sub-01	172.184	172.258	what
ses-066_task-s06e24d	sub-01	172.264	172.33800000000002	we're
ses-066_task-s06e24d	sub-01	172.344	172.658	going
ses-066_task-s06e24d	sub-01	172.744	172.958	"[""""I'm"
ses-066_task-s06e24d	sub-01	172.974	173.058	going
ses-066_task-s06e24d	sub-01	173.064	173.186	to
ses-066_task-s06e24d	sub-01	173.208	173.874	write']
ses-066_task-s06e24d	sub-01	174.072	175.038	Joey
ses-066_task-s06e24d	sub-01	175.214	175.698	on
ses-066_task-s06e24d	sub-01	175.784	176.082	['one
ses-066_task-s06e24d	sub-01	176.136	176.702	napkin
ses-066_task-s06e24d	sub-01	176.766	176.898	and
ses-066_task-s06e24d	sub-01	176.904	177.03799999999998	I'm
ses-066_task-s06e24d	sub-01	177.054	177.186	going']
ses-066_task-s06e24d	sub-01	177.208	177.346	to
ses-066_task-s06e24d	sub-01	177.368	177.71	write
ses-066_task-s06e24d	sub-01	177.8	178.482	Ross
ses-066_task-s06e24d	sub-01	178.626	178.934	on
ses-066_task-s06e24d	sub-01	178.972	179.126	the
ses-066_task-s06e24d	sub-01	179.148	179.382	other
ses-066_task-s06e24d	sub-01	179.436	179.874	napkin.
ses-066_task-s06e24d	sub-01	179.922	180.08599999999998	And
ses-066_task-s06e24d	sub-01	180.108	180.246	we
ses-066_task-s06e24d	sub-01	180.268	180.406	are
ses-066_task-s06e24d	sub-01	180.428	180.662	going
ses-066_task-s06e24d	sub-01	180.716	180.982	to
ses-066_task-s06e24d	sub-01	181.036	181.254	pick
ses-066_task-s06e24d	sub-01	181.292	181.542	one.
ses-066_task-s06e24d	sub-01	181.596	181.71800000000002	And
ses-066_task-s06e24d	sub-01	181.724	181.89399999999998	that
ses-066_task-s06e24d	sub-01	181.932	182.134	person
ses-066_task-s06e24d	sub-01	182.172	182.326	is
ses-066_task-s06e24d	sub-01	182.348	182.43800000000002	going
ses-066_task-s06e24d	sub-01	182.444	182.518	to
ses-066_task-s06e24d	sub-01	182.524	182.598	be
ses-066_task-s06e24d	sub-01	182.604	182.72600000000003	our
ses-066_task-s06e24d	sub-01	182.748	183.39399999999998	backup.
ses-066_task-s06e24d	sub-01	183.522	184.054	Okay,
ses-066_task-s06e24d	sub-01	184.172	184.406	here
ses-066_task-s06e24d	sub-01	184.428	184.518	we
ses-066_task-s06e24d	sub-01	184.524	184.64600000000002	go.
ses-066_task-s06e24d	sub-01	184.668	184.758	That
ses-066_task-s06e24d	sub-01	184.764	184.982	sounds
ses-066_task-s06e24d	sub-01	185.036	185.64000000000001	fair.
ses-066_task-s06e24d	sub-01	186.09	186.406	Good.
ses-066_task-s06e24d	sub-01	186.428	186.738	Switching
ses-066_task-s06e24d	sub-01	186.754	186.838	them
ses-066_task-s06e24d	sub-01	186.844	186.966	up.
ses-066_task-s06e24d	sub-01	186.988	187.678	Sweet.
ses-066_task-s06e24d	sub-01	187.874	188.62	Okay,
ses-066_task-s06e24d	sub-01	192.03	192.394	pick
ses-066_task-s06e24d	sub-01	192.432	192.682	one.
ses-066_task-s06e24d	sub-01	192.736	193.34	Best.
ses-066_task-s06e24d	sub-01	194.75	195.114	Thank
ses-066_task-s06e24d	sub-01	195.152	195.402	['you.
ses-066_task-s06e24d	sub-01	195.456	195.73399999999998	You're
ses-066_task-s06e24d	sub-01	195.782	196.38000000000002	welcome.']
ses-066_task-s06e24d	sub-01	199.15	200.13	Ross.
ses-066_task-s06e24d	sub-01	200.31	201.31	Joey.
ses-066_task-s06e24d	sub-01	203.65	203.966	We
ses-066_task-s06e24d	sub-01	203.988	204.126	should
ses-066_task-s06e24d	sub-01	204.148	204.286	just
ses-066_task-s06e24d	sub-01	204.308	204.506	switch.
ses-066_task-s06e24d	sub-01	204.538	204.686	Yeah,
ses-066_task-s06e24d	sub-01	204.708	205.28	absolutely.
ses-066_task-s06e24d	sub-01	209.73	210.094	I
ses-066_task-s06e24d	sub-01	210.132	210.42600000000002	missed
ses-066_task-s06e24d	sub-01	210.458	210.654	you,
ses-066_task-s06e24d	sub-01	210.692	211.038	you
ses-066_task-s06e24d	sub-01	211.124	211.60999999999999	ugly,
ses-066_task-s06e24d	sub-01	211.69	212.042	flat
ses-066_task-s06e24d	sub-01	212.106	212.486	faced
ses-066_task-s06e24d	sub-01	212.538	212.75400000000002	old
ses-066_task-s06e24d	sub-01	212.792	213.49	freak.
ses-066_task-s06e24d	sub-01	216.31	216.92600000000002	Excuse
ses-066_task-s06e24d	sub-01	216.958	217.54	me?
ses-066_task-s06e24d	sub-01	219.35	219.954	No.
ses-066_task-s06e24d	sub-01	220.072	220.74	Oh,
ses-066_task-s06e24d	sub-01	224.07	224.386	I
ses-066_task-s06e24d	sub-01	224.408	224.594	miss
ses-066_task-s06e24d	sub-01	224.632	224.834	this
ses-066_task-s06e24d	sub-01	224.872	225.57000000000002	apartment
ses-066_task-s06e24d	sub-01	226.23	226.594	['now.
ses-066_task-s06e24d	sub-01	226.632	226.834	This
ses-066_task-s06e24d	sub-01	226.872	226.978	is
ses-066_task-s06e24d	sub-01	226.984	227.07000000000002	a
ses-066_task-s06e24d	sub-01	227.08	227.346	grown
ses-066_task-s06e24d	sub-01	227.378	227.634	"UP's""""]"
ses-066_task-s06e24d	sub-01	227.682	228.29	apartment
ses-066_task-s06e24d	sub-01	228.45	228.822	now.
ses-066_task-s06e24d	sub-01	228.876	228.99800000000002	I
ses-066_task-s06e24d	sub-01	229.004	229.126	should
ses-066_task-s06e24d	sub-01	229.148	229.286	be
ses-066_task-s06e24d	sub-01	229.308	229.494	with
ses-066_task-s06e24d	sub-01	229.532	229.638	a
ses-066_task-s06e24d	sub-01	229.644	229.906	grown
ses-066_task-s06e24d	sub-01	229.938	230.08599999999998	up.
ses-066_task-s06e24d	sub-01	230.108	230.198	Do
ses-066_task-s06e24d	sub-01	230.204	230.27800000000002	you
ses-066_task-s06e24d	sub-01	230.284	230.358	know
ses-066_task-s06e24d	sub-01	230.364	230.48600000000002	what
ses-066_task-s06e24d	sub-01	230.508	230.64600000000002	I
ses-066_task-s06e24d	sub-01	230.668	230.99800000000002	['mean?
ses-066_task-s06e24d	sub-01	231.084	231.574	Yeah.
ses-066_task-s06e24d	sub-01	231.692	231.98600000000002	"You're""""]"
ses-066_task-s06e24d	sub-01	232.018	232.6	saying
ses-066_task-s06e24d	sub-01	233.29	233.654	you
ses-066_task-s06e24d	sub-01	233.692	233.846	need
ses-066_task-s06e24d	sub-01	233.868	234.006	to
ses-066_task-s06e24d	sub-01	234.028	234.214	be
ses-066_task-s06e24d	sub-01	234.252	234.454	with
ses-066_task-s06e24d	sub-01	234.492	234.886	someone
ses-066_task-s06e24d	sub-01	234.988	235.254	more
ses-066_task-s06e24d	sub-01	235.292	236.07	mature.
ses-066_task-s06e24d	sub-01	236.49	236.95000000000002	Maybe
ses-066_task-s06e24d	sub-01	237.02	237.41	someone
ses-066_task-s06e24d	sub-01	237.5	238.14	with
ses-066_task-s06e24d	sub-01	238.99	239.354	a
ses-066_task-s06e24d	sub-01	239.392	239.734	license
ses-066_task-s06e24d	sub-01	239.782	239.946	to
ses-066_task-s06e24d	sub-01	239.968	240.29399999999998	practice
ses-066_task-s06e24d	sub-01	240.342	241.21	medicine
ses-066_task-s06e24d	sub-01	241.95	242.266	or
