dataset	subject	onset	offset	word
ses-008_task-figures05_run-1	sub-01	32.124	32.252	use
ses-008_task-figures05_run-1	sub-01	32.276	32.388000000000005	the
ses-008_task-figures05_run-1	sub-01	32.404	32.532000000000004	big
ses-008_task-figures05_run-1	sub-01	32.556	32.772	hammer.
ses-008_task-figures05_run-1	sub-01	32.796	32.908	['You
ses-008_task-figures05_run-1	sub-01	32.924	33.068	heard
ses-008_task-figures05_run-1	sub-01	33.084	33.188	the
ses-008_task-figures05_run-1	sub-01	33.204	33.38	man.
ses-008_task-figures05_run-1	sub-01	33.42	33.612	Let's
ses-008_task-figures05_run-1	sub-01	33.636	34.2	go.']
ses-008_task-figures05_run-1	sub-01	61.07	61.89	"[""""Ma'am"
ses-008_task-figures05_run-1	sub-01	64.31	64.67	our
ses-008_task-figures05_run-1	sub-01	64.71	64.942	runner
ses-008_task-figures05_run-1	sub-01	64.966	65.12599999999999	can
ses-008_task-figures05_run-1	sub-01	65.158	65.302	pick
ses-008_task-figures05_run-1	sub-01	65.326	65.43799999999999	up
ses-008_task-figures05_run-1	sub-01	65.454	65.582	your
ses-008_task-figures05_run-1	sub-01	65.606	65.814	work,
ses-008_task-figures05_run-1	sub-01	65.862	66.64999999999999	Dorothy.
ses-008_task-figures05_run-1	sub-01	67.47	67.758	You
ses-008_task-figures05_run-1	sub-01	67.774	67.878	need
ses-008_task-figures05_run-1	sub-01	67.894	67.974	to
ses-008_task-figures05_run-1	sub-01	67.982	68.102	be
ses-008_task-figures05_run-1	sub-01	68.126	68.55000000000001	working,
ses-008_task-figures05_run-1	sub-01	68.67	68.926	not
ses-008_task-figures05_run-1	sub-01	68.958	69.422	walking.
ses-008_task-figures05_run-1	sub-01	69.486	69.99000000000001	Oh,
ses-008_task-figures05_run-1	sub-01	70.11	70.342	"[""""it's"
ses-008_task-figures05_run-1	sub-01	70.366	70.598	break
ses-008_task-figures05_run-1	sub-01	70.654	70.84599999999999	time
ses-008_task-figures05_run-1	sub-01	70.878	71.23	
ses-008_task-figures05_run-1	sub-01	71.31	71.502	ma'am.
ses-008_task-figures05_run-1	sub-01	71.526	71.726	trouble
ses-008_task-figures05_run-1	sub-01	71.758	71.878	at
ses-008_task-figures05_run-1	sub-01	71.894	72.45400000000001	all.
ses-008_task-figures05_run-1	sub-01	72.622	72.95	Well,
ses-008_task-figures05_run-1	sub-01	72.99	73.142	since
ses-008_task-figures05_run-1	sub-01	73.166	73.30199999999999	you
ses-008_task-figures05_run-1	sub-01	73.326	73.43799999999999	made
ses-008_task-figures05_run-1	sub-01	73.454	73.582	the
ses-008_task-figures05_run-1	sub-01	73.606	74.25	trip,
ses-008_task-figures05_run-1	sub-01	74.59	74.878	you
ses-008_task-figures05_run-1	sub-01	74.894	75.022	can
ses-008_task-figures05_run-1	sub-01	75.046	75.23	take
ses-008_task-figures05_run-1	sub-01	75.27	75.446	that
ses-008_task-figures05_run-1	sub-01	75.478	75.71799999999999	batch
ses-008_task-figures05_run-1	sub-01	75.774	75.94200000000001	over
ses-008_task-figures05_run-1	sub-01	75.966	76.52999999999999	there.
ses-008_task-figures05_run-1	sub-01	77.51	77.894	Sure
ses-008_task-figures05_run-1	sub-01	77.942	78.14999999999999	thing,
ses-008_task-figures05_run-1	sub-01	78.19	78.446	Mrs
ses-008_task-figures05_run-1	sub-01	78.478	79.21	Mitchell.
ses-008_task-figures05_run-1	sub-01	82.24	82.52799999999999	You
ses-008_task-figures05_run-1	sub-01	82.544	82.696	need
ses-008_task-figures05_run-1	sub-01	82.728	82.99199999999999	something
ses-008_task-figures05_run-1	sub-01	83.056	83.664	['else?
ses-008_task-figures05_run-1	sub-01	83.832	84.17599999999999	Yes
ses-008_task-figures05_run-1	sub-01	84.208	84.82	
ses-008_task-figures05_run-1	sub-01	85.52	85.80799999999999	I
ses-008_task-figures05_run-1	sub-01	85.824	85.976	was
ses-008_task-figures05_run-1	sub-01	86.008	86.416	wondering
ses-008_task-figures05_run-1	sub-01	86.488	86.672	['if
ses-008_task-figures05_run-1	sub-01	86.696	86.78399999999999	you
ses-008_task-figures05_run-1	sub-01	86.792	86.888	know
ses-008_task-figures05_run-1	sub-01	86.904	87.008	what
ses-008_task-figures05_run-1	sub-01	87.024	87.176	they're
ses-008_task-figures05_run-1	sub-01	87.208	87.42399999999999	building
ses-008_task-figures05_run-1	sub-01	87.472	87.63199999999999	over
ses-008_task-figures05_run-1	sub-01	87.656	87.744	in
ses-008_task-figures05_run-1	sub-01	87.752	87.848	the']
ses-008_task-figures05_run-1	sub-01	87.864	88.048	tech
ses-008_task-figures05_run-1	sub-01	88.064	88.74	wing.
ses-008_task-figures05_run-1	sub-01	90.92	91.296	"[""""It's"
ses-008_task-figures05_run-1	sub-01	91.328	91.52	called
ses-008_task-figures05_run-1	sub-01	91.56	91.76	an']
ses-008_task-figures05_run-1	sub-01	91.8	92.66	IBM,
ses-008_task-figures05_run-1	sub-01	93.12	93.432	a
ses-008_task-figures05_run-1	sub-01	93.456	93.944	mainframe
ses-008_task-figures05_run-1	sub-01	93.992	94.7	machine.
ses-008_task-figures05_run-1	sub-01	95.28	95.872	Apparently,
ses-008_task-figures05_run-1	sub-01	95.896	96.008	it
ses-008_task-figures05_run-1	sub-01	96.024	96.128	can
ses-008_task-figures05_run-1	sub-01	96.144	96.248	do
ses-008_task-figures05_run-1	sub-01	96.264	96.392	our
ses-008_task-figures05_run-1	sub-01	96.416	97.032	calculations
ses-008_task-figures05_run-1	sub-01	97.056	97.16799999999999	in
ses-008_task-figures05_run-1	sub-01	97.184	97.288	a
ses-008_task-figures05_run-1	sub-01	97.304	97.552	fraction
ses-008_task-figures05_run-1	sub-01	97.576	97.66399999999999	of
ses-008_task-figures05_run-1	sub-01	97.672	97.792	the
ses-008_task-figures05_run-1	sub-01	97.816	98.38	time.
ses-008_task-figures05_run-1	sub-01	100.04	100.352	['I
ses-008_task-figures05_run-1	sub-01	100.376	100.536	guess
ses-008_task-figures05_run-1	sub-01	100.568	100.752	that's
ses-008_task-figures05_run-1	sub-01	100.776	100.93599999999999	good']
ses-008_task-figures05_run-1	sub-01	100.968	101.9	for NASA.
ses-008_task-figures05_run-1	sub-01	105.44	105.792	Hurry
ses-008_task-figures05_run-1	sub-01	105.816	105.952	on
ses-008_task-figures05_run-1	sub-01	105.976	106.184	now.
ses-008_task-figures05_run-1	sub-01	106.232	106.392	Best
ses-008_task-figures05_run-1	sub-01	106.416	106.52799999999999	if
ses-008_task-figures05_run-1	sub-01	106.544	106.624	you
ses-008_task-figures05_run-1	sub-01	106.632	106.70400000000001	do
ses-008_task-figures05_run-1	sub-01	106.712	106.808	it
ses-008_task-figures05_run-1	sub-01	106.824	106.904	in
ses-008_task-figures05_run-1	sub-01	106.912	107.03200000000001	one
ses-008_task-figures05_run-1	sub-01	107.056	107.66	trip.
ses-008_task-figures05_run-1	sub-01	171.235	171.514	Is
ses-008_task-figures05_run-1	sub-01	171.522	171.642	that
ses-008_task-figures05_run-1	sub-01	171.666	172.31	correct?
ses-008_task-figures05_run-1	sub-01	174.01	174.82999999999998	Yeah.
ses-008_task-figures05_run-1	sub-01	181.73	182.082	Whose
ses-008_task-figures05_run-1	sub-01	182.106	182.242	work
ses-008_task-figures05_run-1	sub-01	182.266	182.426	is
ses-008_task-figures05_run-1	sub-01	182.458	183.03	that?
ses-008_task-figures05_run-1	sub-01	185.09	185.37800000000001	I
ses-008_task-figures05_run-1	sub-01	185.394	185.546	said,
ses-008_task-figures05_run-1	sub-01	185.578	185.826	whose
ses-008_task-figures05_run-1	sub-01	185.858	186.05	work
ses-008_task-figures05_run-1	sub-01	186.09	186.266	is
ses-008_task-figures05_run-1	sub-01	186.298	186.87	that?
ses-008_task-figures05_run-1	sub-01	189.85	190.362	Katherine
ses-008_task-figures05_run-1	sub-01	190.386	190.858	Goble,
ses-008_task-figures05_run-1	sub-01	190.954	191.59	sir.
ses-008_task-figures05_run-1	sub-01	195.49	196.25	Hello.
ses-008_task-figures05_run-1	sub-01	196.41	196.658	How
ses-008_task-figures05_run-1	sub-01	196.674	196.77800000000002	['did
ses-008_task-figures05_run-1	sub-01	196.794	196.87400000000002	you
ses-008_task-figures05_run-1	sub-01	196.882	196.978	know
ses-008_task-figures05_run-1	sub-01	196.994	197.12199999999999	that
ses-008_task-figures05_run-1	sub-01	197.146	197.52999999999997	Redstone
ses-008_task-figures05_run-1	sub-01	197.57	197.786	couldn't
ses-008_task-figures05_run-1	sub-01	197.818	198.05800000000002	support']
ses-008_task-figures05_run-1	sub-01	198.114	198.45000000000002	['orbital
ses-008_task-figures05_run-1	sub-01	198.49	198.842	flight?
ses-008_task-figures05_run-1	sub-01	198.906	199.186	That's
ses-008_task-figures05_run-1	sub-01	199.218	199.642	classified']
ses-008_task-figures05_run-1	sub-01	199.706	200.23	['information.
ses-008_task-figures05_run-1	sub-01	200.37	200.662	It's
ses-008_task-figures05_run-1	sub-01	200.686	200.894	top']
ses-008_task-figures05_run-1	sub-01	200.942	201.53	['secret.
ses-008_task-figures05_run-1	sub-01	202.03	202.342	Well
ses-008_task-figures05_run-1	sub-01	202.366	202.502	
ses-008_task-figures05_run-1	sub-01	202.526	202.662	no
ses-008_task-figures05_run-1	sub-01	202.686	202.918	secret
ses-008_task-figures05_run-1	sub-01	202.974	203.118	why
ses-008_task-figures05_run-1	sub-01	203.134	203.238	the
ses-008_task-figures05_run-1	sub-01	203.254	203.63	Redstone
ses-008_task-figures05_run-1	sub-01	203.67	203.91799999999998	tests
ses-008_task-figures05_run-1	sub-01	203.934	204.08599999999998	keep
ses-008_task-figures05_run-1	sub-01	204.118	204.486	['failing.
ses-008_task-figures05_run-1	sub-01	204.518	204.662	It's
ses-008_task-figures05_run-1	sub-01	204.686	204.862	fine
ses-008_task-figures05_run-1	sub-01	204.886	205.022	for
ses-008_task-figures05_run-1	sub-01	205.046	205.51	suborbital']
ses-008_task-figures05_run-1	sub-01	205.55	205.894	['flight
ses-008_task-figures05_run-1	sub-01	205.942	206.078	
ses-008_task-figures05_run-1	sub-01	206.094	206.198	but
ses-008_task-figures05_run-1	sub-01	206.214	206.382	it
ses-008_task-figures05_run-1	sub-01	206.406	206.598	can't
ses-008_task-figures05_run-1	sub-01	206.614	206.71800000000002	handle
ses-008_task-figures05_run-1	sub-01	206.734	206.862	the
ses-008_task-figures05_run-1	sub-01	206.886	206.974	weight
ses-008_task-figures05_run-1	sub-01	206.982	207.102	of
ses-008_task-figures05_run-1	sub-01	207.126	207.71	capsule
ses-008_task-figures05_run-1	sub-01	207.79	208.03	and
ses-008_task-figures05_run-1	sub-01	208.07	208.22199999999998	push
ses-008_task-figures05_run-1	sub-01	208.246	208.358	it
ses-008_task-figures05_run-1	sub-01	208.374	208.57399999999998	into
ses-008_task-figures05_run-1	sub-01	208.622	209.21	space.
ses-008_task-figures05_run-1	sub-01	209.95	210.462	['Numbers
ses-008_task-figures05_run-1	sub-01	210.486	210.68599999999998	don't
ses-008_task-figures05_run-1	sub-01	210.718	211.32999999999998	lie.']
ses-008_task-figures05_run-1	sub-01	212.27	212.55800000000002	And
ses-008_task-figures05_run-1	sub-01	212.574	212.702	you
ses-008_task-figures05_run-1	sub-01	212.726	212.99	figured
ses-008_task-figures05_run-1	sub-01	213.03	213.206	all
ses-008_task-figures05_run-1	sub-01	213.238	213.406	that
ses-008_task-figures05_run-1	sub-01	213.438	213.558	out
ses-008_task-figures05_run-1	sub-01	213.574	213.726	with
ses-008_task-figures05_run-1	sub-01	213.758	214.33	this?
ses-008_task-figures05_run-1	sub-01	215.99	216.30200000000002	['Half
ses-008_task-figures05_run-1	sub-01	216.326	216.486	the
ses-008_task-figures05_run-1	sub-01	216.518	216.886	"data's""""]"
ses-008_task-figures05_run-1	sub-01	216.918	217.81	redacted.
ses-008_task-figures05_run-1	sub-01	218.71	219.04600000000002	['Well
ses-008_task-figures05_run-1	sub-01	219.078	219.262	
ses-008_task-figures05_run-1	sub-01	219.286	219.518	what's
ses-008_task-figures05_run-1	sub-01	219.574	219.83800000000002	there
ses-008_task-figures05_run-1	sub-01	219.854	220.006	tells
ses-008_task-figures05_run-1	sub-01	220.038	220.27800000000002	a
ses-008_task-figures05_run-1	sub-01	220.334	220.478	story
ses-008_task-figures05_run-1	sub-01	220.494	220.598	you
ses-008_task-figures05_run-1	sub-01	220.614	220.742	read
ses-008_task-figures05_run-1	sub-01	220.766	220.998	between
ses-008_task-figures05_run-1	sub-01	221.054	221.246	the
ses-008_task-figures05_run-1	sub-01	221.278	222.102	lines.
ses-008_task-figures05_run-1	sub-01	222.286	222.606	The
ses-008_task-figures05_run-1	sub-01	222.638	222.92600000000002	distance
ses-008_task-figures05_run-1	sub-01	222.958	223.126	from
ses-008_task-figures05_run-1	sub-01	223.158	223.35	launch
ses-008_task-figures05_run-1	sub-01	223.39	223.51799999999997	to
ses-008_task-figures05_run-1	sub-01	223.534	223.80599999999998	orbit,
ses-008_task-figures05_run-1	sub-01	223.838	223.982	we
ses-008_task-figures05_run-1	sub-01	224.006	224.19	know.
ses-008_task-figures05_run-1	sub-01	224.23	224.694	Redstone
ses-008_task-figures05_run-1	sub-01	224.742	224.974	Mass,
ses-008_task-figures05_run-1	sub-01	225.022	225.182	we
ses-008_task-figures05_run-1	sub-01	225.206	225.414	know.
ses-008_task-figures05_run-1	sub-01	225.462	225.75	Mercury
ses-008_task-figures05_run-1	sub-01	225.79	226.19799999999998	capsule
ses-008_task-figures05_run-1	sub-01	226.214	226.64	weight,
ses-008_task-figures05_run-1	sub-01	226.75	226.972	we
ses-008_task-figures05_run-1	sub-01	226.996	227.44400000000002	know.
ses-008_task-figures05_run-1	sub-01	227.572	227.812	And
ses-008_task-figures05_run-1	sub-01	227.836	227.972	the
ses-008_task-figures05_run-1	sub-01	227.996	228.268	speeds
ses-008_task-figures05_run-1	sub-01	228.284	228.41199999999998	are
ses-008_task-figures05_run-1	sub-01	228.436	229.02800000000002	there
ses-008_task-figures05_run-1	sub-01	229.204	229.49200000000002	in
ses-008_task-figures05_run-1	sub-01	229.516	229.652	the
ses-008_task-figures05_run-1	sub-01	229.676	230.23999999999998	data.
ses-008_task-figures05_run-1	sub-01	230.62	230.90800000000002	You
ses-008_task-figures05_run-1	sub-01	230.924	231.052	did
ses-008_task-figures05_run-1	sub-01	231.076	231.212	the
ses-008_task-figures05_run-1	sub-01	231.236	231.84	math.
ses-008_task-figures05_run-1	sub-01	232.66	232.996	Yes,
ses-008_task-figures05_run-1	sub-01	233.028	233.6	sir.
ses-008_task-figures05_run-1	sub-01	234.42	234.756	I
ses-008_task-figures05_run-1	sub-01	234.788	234.98000000000002	look
ses-008_task-figures05_run-1	sub-01	235.02	235.68	beyond.
ses-008_task-figures05_run-1	sub-01	238.38	238.668	And
ses-008_task-figures05_run-1	sub-01	238.684	238.788	how
ses-008_task-figures05_run-1	sub-01	238.804	238.88400000000001	do
ses-008_task-figures05_run-1	sub-01	238.892	238.988	you
ses-008_task-figures05_run-1	sub-01	239.004	239.13199999999998	know
ses-008_task-figures05_run-1	sub-01	239.156	239.268	about
ses-008_task-figures05_run-1	sub-01	239.284	239.41199999999998	the
ses-008_task-figures05_run-1	sub-01	239.436	239.764	Atlas
ses-008_task-figures05_run-1	sub-01	239.812	240.52	rocket?
ses-008_task-figures05_run-1	sub-01	243.86	244.252	"[""""That's""""]"
ses-008_task-figures05_run-1	sub-01	244.276	244.436	not
ses-008_task-figures05_run-1	sub-01	244.468	245.07999999999998	math.
ses-008_task-figures05_run-1	sub-01	245.78	246.116	['That
ses-008_task-figures05_run-1	sub-01	246.148	246.492	data's
ses-008_task-figures05_run-1	sub-01	246.516	246.7	not
ses-008_task-figures05_run-1	sub-01	246.74	246.916	here.
ses-008_task-figures05_run-1	sub-01	246.948	247.092	Like
ses-008_task-figures05_run-1	sub-01	247.116	247.252	he']
ses-008_task-figures05_run-1	sub-01	247.276	247.46	['said
ses-008_task-figures05_run-1	sub-01	247.5	247.676	
ses-008_task-figures05_run-1	sub-01	247.708	248.52	it's
ses-008_task-figures05_run-1	sub-01	254.87	255.18200000000002	I
ses-008_task-figures05_run-1	sub-01	255.206	255.36599999999999	held
ses-008_task-figures05_run-1	sub-01	255.398	255.518	it
ses-008_task-figures05_run-1	sub-01	255.534	255.638	up
ses-008_task-figures05_run-1	sub-01	255.654	255.758	to
ses-008_task-figures05_run-1	sub-01	255.774	255.902	the
ses-008_task-figures05_run-1	sub-01	255.926	256.49	light.
ses-008_task-figures05_run-1	sub-01	257.07	257.358	You
ses-008_task-figures05_run-1	sub-01	257.374	257.502	held
ses-008_task-figures05_run-1	sub-01	257.526	257.63800000000003	it
ses-008_task-figures05_run-1	sub-01	257.654	257.782	up
ses-008_task-figures05_run-1	sub-01	257.806	257.918	to
ses-008_task-figures05_run-1	sub-01	257.934	258.062	the
ses-008_task-figures05_run-1	sub-01	258.086	258.462	light?
ses-008_task-figures05_run-1	sub-01	258.566	258.84599999999995	Yes,
ses-008_task-figures05_run-1	sub-01	258.878	259.45	sir.
ses-008_task-figures05_run-1	sub-01	264.75	265.134	Well,
ses-008_task-figures05_run-1	sub-01	265.182	265.34200000000004	there
ses-008_task-figures05_run-1	sub-01	265.366	265.502	it
ses-008_task-figures05_run-1	sub-01	265.526	266.09000000000003	is,
ses-008_task-figures05_run-1	sub-01	268.35	269.25	Atlas.
ses-008_task-figures05_run-1	sub-01	270.19	270.542	"[""""What's"
ses-008_task-figures05_run-1	sub-01	270.566	270.75	your']
ses-008_task-figures05_run-1	sub-01	270.79	271.446	name?
ses-008_task-figures05_run-1	sub-01	271.638	272.166	Katherine
ses-008_task-figures05_run-1	sub-01	272.198	272.93	Goble.
ses-008_task-figures05_run-1	sub-01	274.31	274.598	Are
ses-008_task-figures05_run-1	sub-01	274.614	274.71799999999996	you
ses-008_task-figures05_run-1	sub-01	274.734	274.83799999999997	a
ses-008_task-figures05_run-1	sub-01	274.854	275.174	spy,
ses-008_task-figures05_run-1	sub-01	275.222	275.83799999999997	Katherine?
ses-008_task-figures05_run-1	sub-01	275.934	276.11800000000005	Am
ses-008_task-figures05_run-1	sub-01	276.134	276.31	I
ses-008_task-figures05_run-1	sub-01	276.35	276.622	what?
ses-008_task-figures05_run-1	sub-01	276.686	276.83799999999997	I
ses-008_task-figures05_run-1	sub-01	276.854	276.98199999999997	said,
ses-008_task-figures05_run-1	sub-01	277.006	277.094	are
ses-008_task-figures05_run-1	sub-01	277.102	277.198	you
ses-008_task-figures05_run-1	sub-01	277.214	277.318	a
ses-008_task-figures05_run-1	sub-01	277.334	277.614	russian
ses-008_task-figures05_run-1	sub-01	277.662	278.166	spy?
ses-008_task-figures05_run-1	sub-01	278.278	278.55	No,
ses-008_task-figures05_run-1	sub-01	278.59	279.16999999999996	['sir.
ses-008_task-figures05_run-1	sub-01	279.59	279.926	"I'm""""]"
ses-008_task-figures05_run-1	sub-01	279.958	280.22200000000004	not
ses-008_task-figures05_run-1	sub-01	280.286	281.05	russian.
ses-008_task-figures05_run-1	sub-01	282.51	282.95	"[""""She's""""]"
ses-008_task-figures05_run-1	sub-01	282.99	283.214	not
ses-008_task-figures05_run-1	sub-01	283.262	283.59	russian,
ses-008_task-figures05_run-1	sub-01	283.63	284.21	sir.
ses-008_task-figures05_run-1	sub-01	286.07	286.358	All
ses-008_task-figures05_run-1	sub-01	286.374	286.478	right,
ses-008_task-figures05_run-1	sub-01	286.494	286.646	then.
ses-008_task-figures05_run-1	sub-01	286.678	286.798	We
ses-008_task-figures05_run-1	sub-01	286.814	286.942	have
ses-008_task-figures05_run-1	sub-01	286.966	287.166	nothing
ses-008_task-figures05_run-1	sub-01	287.198	287.318	to
ses-008_task-figures05_run-1	sub-01	287.334	287.51	lose
ses-008_task-figures05_run-1	sub-01	287.55	287.87	here.
ses-008_task-figures05_run-1	sub-01	287.95	288.142	Give
ses-008_task-figures05_run-1	sub-01	288.166	288.278	her
ses-008_task-figures05_run-1	sub-01	288.294	288.542	everything
ses-008_task-figures05_run-1	sub-01	288.606	288.782	she
ses-008_task-figures05_run-1	sub-01	288.806	288.966	needs
ses-008_task-figures05_run-1	sub-01	288.998	289.142	['to
ses-008_task-figures05_run-1	sub-01	289.166	289.302	work
ses-008_task-figures05_run-1	sub-01	289.326	289.46200000000005	on
ses-008_task-figures05_run-1	sub-01	289.486	289.86199999999997	Shepard's
ses-008_task-figures05_run-1	sub-01	289.886	290.41400000000004	trajectories']
ses-008_task-figures05_run-1	sub-01	290.462	290.74199999999996	without
ses-008_task-figures05_run-1	sub-01	290.806	291.286	redaction.
ses-008_task-figures05_run-1	sub-01	291.318	291.414	Are
ses-008_task-figures05_run-1	sub-01	291.422	291.54200000000003	we
ses-008_task-figures05_run-1	sub-01	291.566	291.702	clear
ses-008_task-figures05_run-1	sub-01	291.726	291.838	on
ses-008_task-figures05_run-1	sub-01	291.854	292.366	that?
ses-008_task-figures05_run-1	sub-01	292.518	292.758	Are
ses-008_task-figures05_run-1	sub-01	292.774	292.902	we
ses-008_task-figures05_run-1	sub-01	292.926	293.11	sure
ses-008_task-figures05_run-1	sub-01	293.15	293.32599999999996	about
ses-008_task-figures05_run-1	sub-01	293.358	293.934	['this?
ses-008_task-figures05_run-1	sub-01	294.102	294.42199999999997	What's
ses-008_task-figures05_run-1	sub-01	294.446	294.55800000000005	the
ses-008_task-figures05_run-1	sub-01	294.574	294.774	issue
ses-008_task-figures05_run-1	sub-01	294.822	295.07	Paul?
ses-008_task-figures05_run-1	sub-01	295.11	295.238	You
ses-008_task-figures05_run-1	sub-01	295.254	295.422	heard
ses-008_task-figures05_run-1	sub-01	295.446	296.086	her.
ses-008_task-figures05_run-1	sub-01	296.278	296.63800000000003	"[""""She's"
ses-008_task-figures05_run-1	sub-01	296.654	296.758	not
ses-008_task-figures05_run-1	sub-01	296.774	296.902	a
ses-008_task-figures05_run-1	sub-01	296.926	297.57	spy.']
ses-008_task-figures05_run-1	sub-01	299.03	299.294	I
ses-008_task-figures05_run-1	sub-01	299.302	299.398	just
ses-008_task-figures05_run-1	sub-01	299.414	299.518	"[""""don't"
ses-008_task-figures05_run-1	sub-01	299.534	299.614	think
ses-008_task-figures05_run-1	sub-01	299.622	299.718	it's
ses-008_task-figures05_run-1	sub-01	299.734	299.81399999999996	a
ses-008_task-figures05_run-1	sub-01	299.822	299.942	good
ses-008_task-figures05_run-1	sub-01	299.966	300.582	idea.
ses-008_task-figures05_run-1	sub-01	300.726	300.958	You']
ses-008_task-figures05_run-1	sub-01	300.974	301.054	know
ses-008_task-figures05_run-1	sub-01	301.062	301.182	what
ses-008_task-figures05_run-1	sub-01	301.206	301.29400000000004	I
ses-008_task-figures05_run-1	sub-01	301.302	301.398	think
ses-008_task-figures05_run-1	sub-01	301.414	301.518	is
ses-008_task-figures05_run-1	sub-01	301.534	301.614	a
ses-008_task-figures05_run-1	sub-01	301.622	301.718	good
ses-008_task-figures05_run-1	sub-01	301.734	302.37	idea?
ses-008_task-figures05_run-1	sub-01	302.83	303.32599999999996	Darker
ses-008_task-figures05_run-1	sub-01	303.358	304.046	['ink.
ses-008_task-figures05_run-1	sub-01	304.238	304.518	I
ses-008_task-figures05_run-1	sub-01	304.534	304.662	think
ses-008_task-figures05_run-1	sub-01	304.686	304.98199999999997	darker
ses-008_task-figures05_run-1	sub-01	305.006	305.222	ink's
ses-008_task-figures05_run-1	sub-01	305.246	305.334	a']
ses-008_task-figures05_run-1	sub-01	305.342	305.486	good
ses-008_task-figures05_run-1	sub-01	305.518	305.76599999999996	idea.
ses-008_task-figures05_run-1	sub-01	305.798	305.998	Ruth,
ses-008_task-figures05_run-1	sub-01	306.014	306.142	could
ses-008_task-figures05_run-1	sub-01	306.166	306.302	you
ses-008_task-figures05_run-1	sub-01	306.326	306.48600000000005	pass
ses-008_task-figures05_run-1	sub-01	306.518	306.662	it
ses-008_task-figures05_run-1	sub-01	306.686	307.01399999999995	along?
ses-008_task-figures05_run-1	sub-01	307.102	307.366	Yes,
ses-008_task-figures05_run-1	sub-01	307.398	307.97400000000005	sir.
ses-008_task-figures05_run-1	sub-01	308.142	308.462	Thank
ses-008_task-figures05_run-1	sub-01	308.486	308.598	you,
ses-008_task-figures05_run-1	sub-01	308.614	309.166	Katherine.
ses-008_task-figures05_run-1	sub-01	309.238	309.462	Thank
ses-008_task-figures05_run-1	sub-01	309.486	309.598	you,
ses-008_task-figures05_run-1	sub-01	309.614	310.21	sir.
ses-008_task-figures05_run-1	sub-01	316.83	317.19	This
