dataset	subject	onset	offset	word
ses-010_task-life04_run-2	sub-01	303.068	303.188	rest
ses-010_task-life04_run-2	sub-01	303.204	303.332	of
ses-010_task-life04_run-2	sub-01	303.356	303.54	her
ses-010_task-life04_run-2	sub-01	303.58	304.15999999999997	life.
ses-010_task-life04_run-2	sub-01	308.06	308.46	"[""""She's"
ses-010_task-life04_run-2	sub-01	308.5	309.02	carrying
ses-010_task-life04_run-2	sub-01	309.1	309.788	fertilized']
ses-010_task-life04_run-2	sub-01	309.884	310.64	eggs,
ses-010_task-life04_run-2	sub-01	311.46	311.82	and
ses-010_task-life04_run-2	sub-01	311.86	312.18	now,
ses-010_task-life04_run-2	sub-01	312.26	312.548	happy
ses-010_task-life04_run-2	sub-01	312.564	312.74	and
ses-010_task-life04_run-2	sub-01	312.78	313.436	settled,
ses-010_task-life04_run-2	sub-01	313.588	313.87600000000003	she
ses-010_task-life04_run-2	sub-01	313.908	314.188	lays
ses-010_task-life04_run-2	sub-01	314.244	314.84000000000003	them,
ses-010_task-life04_run-2	sub-01	317.7	319.332	100,000
ses-010_task-life04_run-2	sub-01	319.476	319.78	of
ses-010_task-life04_run-2	sub-01	319.82	320.4	them.
ses-010_task-life04_run-2	sub-01	326.78	327.116	Over
ses-010_task-life04_run-2	sub-01	327.148	327.31600000000003	the
ses-010_task-life04_run-2	sub-01	327.348	327.612	next
ses-010_task-life04_run-2	sub-01	327.676	327.948	six
ses-010_task-life04_run-2	sub-01	328.004	328.48400000000004	months,
ses-010_task-life04_run-2	sub-01	328.612	328.87600000000003	she
ses-010_task-life04_run-2	sub-01	328.908	329.396	carefully
ses-010_task-life04_run-2	sub-01	329.428	329.916	tends
ses-010_task-life04_run-2	sub-01	329.988	330.172	her
ses-010_task-life04_run-2	sub-01	330.196	330.572	precious
ses-010_task-life04_run-2	sub-01	330.636	331.36	brood.
ses-010_task-life04_run-2	sub-01	335.4	335.832	She
ses-010_task-life04_run-2	sub-01	335.896	336.44	caresses
ses-010_task-life04_run-2	sub-01	336.48	336.68	them
ses-010_task-life04_run-2	sub-01	336.72	336.872	with
ses-010_task-life04_run-2	sub-01	336.896	337.08000000000004	her
ses-010_task-life04_run-2	sub-01	337.12	337.688	arms
ses-010_task-life04_run-2	sub-01	337.824	338.072	to
ses-010_task-life04_run-2	sub-01	338.096	338.28000000000003	keep
ses-010_task-life04_run-2	sub-01	338.32	338.52	them
ses-010_task-life04_run-2	sub-01	338.56	338.808	free
ses-010_task-life04_run-2	sub-01	338.864	339.056	of
ses-010_task-life04_run-2	sub-01	339.088	339.672	algae
ses-010_task-life04_run-2	sub-01	339.776	340.016	and
ses-010_task-life04_run-2	sub-01	340.048	340.48	properly
ses-010_task-life04_run-2	sub-01	340.52	340.952	supplied
ses-010_task-life04_run-2	sub-01	341.016	341.216	with
ses-010_task-life04_run-2	sub-01	341.248	342.09999999999997	oxygen.
ses-010_task-life04_run-2	sub-01	344.84	345.32	This
ses-010_task-life04_run-2	sub-01	345.4	345.616	is
ses-010_task-life04_run-2	sub-01	345.648	345.84000000000003	her
ses-010_task-life04_run-2	sub-01	345.88	346.296	first
ses-010_task-life04_run-2	sub-01	346.408	346.728	and
ses-010_task-life04_run-2	sub-01	346.784	347.144	only
ses-010_task-life04_run-2	sub-01	347.232	347.98	brood
ses-010_task-life04_run-2	sub-01	348.84	349.152	and
ses-010_task-life04_run-2	sub-01	349.176	349.36	so
ses-010_task-life04_run-2	sub-01	349.4	349.57599999999996	she
ses-010_task-life04_run-2	sub-01	349.608	349.92	takes
ses-010_task-life04_run-2	sub-01	349.96	350.18399999999997	great
ses-010_task-life04_run-2	sub-01	350.232	350.44000000000005	care
ses-010_task-life04_run-2	sub-01	350.48	350.656	of
ses-010_task-life04_run-2	sub-01	350.688	351.26	them.
ses-010_task-life04_run-2	sub-01	352.2	352.56	['While
ses-010_task-life04_run-2	sub-01	352.6	352.856	"she's""""]"
ses-010_task-life04_run-2	sub-01	352.888	353.32	guarding
ses-010_task-life04_run-2	sub-01	353.36	353.56	her
ses-010_task-life04_run-2	sub-01	353.6	354.184	eggs,
ses-010_task-life04_run-2	sub-01	354.312	354.6	she
ses-010_task-life04_run-2	sub-01	354.64	354.96799999999996	"[""""doesn't"
ses-010_task-life04_run-2	sub-01	355.024	355.328	leave
ses-010_task-life04_run-2	sub-01	355.384	355.576	the']
ses-010_task-life04_run-2	sub-01	355.608	356.18	den,
ses-010_task-life04_run-2	sub-01	356.88	357.264	not
ses-010_task-life04_run-2	sub-01	357.312	357.90000000000003	once.
ses-010_task-life04_run-2	sub-01	358.76	359.224	Unable
ses-010_task-life04_run-2	sub-01	359.272	359.456	to
ses-010_task-life04_run-2	sub-01	359.488	360.14	feed,
ses-010_task-life04_run-2	sub-01	360.92	361.232	she
ses-010_task-life04_run-2	sub-01	361.256	361.416	is
ses-010_task-life04_run-2	sub-01	361.448	362.14	starving.
ses-010_task-life04_run-2	sub-01	363.84	364.176	Her
ses-010_task-life04_run-2	sub-01	364.208	364.52000000000004	last
ses-010_task-life04_run-2	sub-01	364.6	364.79200000000003	act
ses-010_task-life04_run-2	sub-01	364.816	364.952	of
ses-010_task-life04_run-2	sub-01	364.976	365.8	devotion
ses-010_task-life04_run-2	sub-01	365.96	366.256	is
ses-010_task-life04_run-2	sub-01	366.288	366.408	to
ses-010_task-life04_run-2	sub-01	366.424	366.72799999999995	blow
ses-010_task-life04_run-2	sub-01	366.784	367.12	water
ses-010_task-life04_run-2	sub-01	367.2	367.44	over
ses-010_task-life04_run-2	sub-01	367.48	367.632	the
ses-010_task-life04_run-2	sub-01	367.656	368.024	eggs
ses-010_task-life04_run-2	sub-01	368.072	368.232	to
ses-010_task-life04_run-2	sub-01	368.256	368.44	help
ses-010_task-life04_run-2	sub-01	368.48	368.704	them
ses-010_task-life04_run-2	sub-01	368.752	369.46000000000004	hatch.
ses-010_task-life04_run-2	sub-01	386.64	387.288	Young,
ses-010_task-life04_run-2	sub-01	387.424	387.88	fully
ses-010_task-life04_run-2	sub-01	387.92	388.336	developed
ses-010_task-life04_run-2	sub-01	388.368	389.272	octopus
ses-010_task-life04_run-2	sub-01	389.456	389.848	pop
ses-010_task-life04_run-2	sub-01	389.904	390.5	out.
ses-010_task-life04_run-2	sub-01	395.94	396.348	Though
ses-010_task-life04_run-2	sub-01	396.404	396.668	only
ses-010_task-life04_run-2	sub-01	396.724	396.892	a
ses-010_task-life04_run-2	sub-01	396.916	397.17199999999997	few
ses-010_task-life04_run-2	sub-01	397.236	397.46	will
ses-010_task-life04_run-2	sub-01	397.5	397.884	survive
ses-010_task-life04_run-2	sub-01	397.932	398.11600000000004	to
ses-010_task-life04_run-2	sub-01	398.148	399.08000000000004	adulthood,
ses-010_task-life04_run-2	sub-01	399.54	399.99600000000004	"[""""she's"
ses-010_task-life04_run-2	sub-01	400.028	400.244	given
ses-010_task-life04_run-2	sub-01	400.292	400.476	them
ses-010_task-life04_run-2	sub-01	400.508	400.7	the']
ses-010_task-life04_run-2	sub-01	400.74	400.964	best
ses-010_task-life04_run-2	sub-01	401.012	401.332	chance
ses-010_task-life04_run-2	sub-01	401.396	401.596	she
ses-010_task-life04_run-2	sub-01	401.628	402.2	can.
ses-010_task-life04_run-2	sub-01	406.54	406.97200000000004	After
ses-010_task-life04_run-2	sub-01	407.036	407.236	her
ses-010_task-life04_run-2	sub-01	407.268	407.604	long
ses-010_task-life04_run-2	sub-01	407.692	407.94	and
ses-010_task-life04_run-2	sub-01	407.98	408.356	lonely
ses-010_task-life04_run-2	sub-01	408.388	409.12	vigil,
ses-010_task-life04_run-2	sub-01	410.26	410.572	she
ses-010_task-life04_run-2	sub-01	410.596	410.75600000000003	is
ses-010_task-life04_run-2	sub-01	410.788	411.40000000000003	dead.
ses-010_task-life04_run-2	sub-01	412.46	412.97999999999996	Surely
ses-010_task-life04_run-2	sub-01	413.02	413.21999999999997	this
ses-010_task-life04_run-2	sub-01	413.26	414.084	sacrifice
ses-010_task-life04_run-2	sub-01	414.212	414.5	must
ses-010_task-life04_run-2	sub-01	414.54	414.716	make
ses-010_task-life04_run-2	sub-01	414.748	414.964	her
ses-010_task-life04_run-2	sub-01	415.012	415.196	one
ses-010_task-life04_run-2	sub-01	415.228	415.42	of
ses-010_task-life04_run-2	sub-01	415.46	415.924	"[""""nature's"
ses-010_task-life04_run-2	sub-01	415.972	416.27599999999995	most
ses-010_task-life04_run-2	sub-01	416.348	416.92400000000004	devoted']
ses-010_task-life04_run-2	sub-01	416.972	417.79999999999995	mothers.
ses-010_task-life04_run-2	sub-01	428.43	429.05400000000003	Here,
ses-010_task-life04_run-2	sub-01	429.182	429.54200000000003	30
ses-010_task-life04_run-2	sub-01	429.606	430.046	meters
ses-010_task-life04_run-2	sub-01	430.118	430.51	beneath
ses-010_task-life04_run-2	sub-01	430.55	430.702	the
ses-010_task-life04_run-2	sub-01	430.726	431.07	costa
ses-010_task-life04_run-2	sub-01	431.11	431.47	rican
ses-010_task-life04_run-2	sub-01	431.51	431.878	forest
ses-010_task-life04_run-2	sub-01	431.934	432.694	canopy,
ses-010_task-life04_run-2	sub-01	432.822	433.326	another
ses-010_task-life04_run-2	sub-01	433.438	434.062	dedicated
ses-010_task-life04_run-2	sub-01	434.126	434.654	mother
ses-010_task-life04_run-2	sub-01	434.782	435.30199999999996	ensures
ses-010_task-life04_run-2	sub-01	435.326	435.53400000000005	that
ses-010_task-life04_run-2	sub-01	435.582	435.766	her
ses-010_task-life04_run-2	sub-01	435.798	436.254	young
ses-010_task-life04_run-2	sub-01	436.382	436.79	also
ses-010_task-life04_run-2	sub-01	436.87	437.086	have
ses-010_task-life04_run-2	sub-01	437.118	437.286	the
ses-010_task-life04_run-2	sub-01	437.318	437.51	best
ses-010_task-life04_run-2	sub-01	437.55	437.918	possible
ses-010_task-life04_run-2	sub-01	438.014	438.366	start
ses-010_task-life04_run-2	sub-01	438.438	438.646	in
ses-010_task-life04_run-2	sub-01	438.678	439.25	life.
ses-010_task-life04_run-2	sub-01	445.87	446.326	This
ses-010_task-life04_run-2	sub-01	446.398	447.014	tiny
ses-010_task-life04_run-2	sub-01	447.102	447.74199999999996	strawberry
ses-010_task-life04_run-2	sub-01	447.806	448.166	poison
ses-010_task-life04_run-2	sub-01	448.238	448.598	arrow
ses-010_task-life04_run-2	sub-01	448.654	449.214	frog,
ses-010_task-life04_run-2	sub-01	449.342	449.654	only
ses-010_task-life04_run-2	sub-01	449.702	449.862	the
ses-010_task-life04_run-2	sub-01	449.886	450.11	size
ses-010_task-life04_run-2	sub-01	450.15	450.27799999999996	of
ses-010_task-life04_run-2	sub-01	450.294	450.44599999999997	a
ses-010_task-life04_run-2	sub-01	450.478	451.326	fingernail,
ses-010_task-life04_run-2	sub-01	451.478	451.766	is
ses-010_task-life04_run-2	sub-01	451.798	452.262	guarding
ses-010_task-life04_run-2	sub-01	452.326	452.526	her
ses-010_task-life04_run-2	sub-01	452.558	453.19	fertilized
ses-010_task-life04_run-2	sub-01	453.27	454.04999999999995	eggs.
ses-010_task-life04_run-2	sub-01	457.35	457.814	Whilst
ses-010_task-life04_run-2	sub-01	457.862	458.04600000000005	the
ses-010_task-life04_run-2	sub-01	458.078	458.342	eggs
ses-010_task-life04_run-2	sub-01	458.366	458.478	and
ses-010_task-life04_run-2	sub-01	458.494	459.09400000000005	tadpoles
ses-010_task-life04_run-2	sub-01	459.142	459.302	are
ses-010_task-life04_run-2	sub-01	459.326	460.21000000000004	developing,
ses-010_task-life04_run-2	sub-01	460.67	461.05400000000003	she
ses-010_task-life04_run-2	sub-01	461.102	461.286	and
ses-010_task-life04_run-2	sub-01	461.318	461.486	her
ses-010_task-life04_run-2	sub-01	461.518	461.82199999999995	mate
ses-010_task-life04_run-2	sub-01	461.886	462.182	keep
ses-010_task-life04_run-2	sub-01	462.246	462.734	watch,
ses-010_task-life04_run-2	sub-01	462.862	463.22200000000004	making
ses-010_task-life04_run-2	sub-01	463.286	463.534	sure
ses-010_task-life04_run-2	sub-01	463.582	463.766	that
ses-010_task-life04_run-2	sub-01	463.798	463.918	they
ses-010_task-life04_run-2	sub-01	463.934	464.086	are
ses-010_task-life04_run-2	sub-01	464.118	464.55	safe
ses-010_task-life04_run-2	sub-01	464.63	464.846	from
ses-010_task-life04_run-2	sub-01	464.878	465.61	predators.
ses-010_task-life04_run-2	sub-01	467.15	467.51	But
ses-010_task-life04_run-2	sub-01	467.55	467.726	they
ses-010_task-life04_run-2	sub-01	467.758	468.078	"[""""can't"
ses-010_task-life04_run-2	sub-01	468.134	468.422	stay
ses-010_task-life04_run-2	sub-01	468.486	468.686	here']
ses-010_task-life04_run-2	sub-01	468.718	469.358	forever.
ses-010_task-life04_run-2	sub-01	469.494	469.742	The
ses-010_task-life04_run-2	sub-01	469.766	469.942	leaf
ses-010_task-life04_run-2	sub-01	469.966	470.35	litter
ses-010_task-life04_run-2	sub-01	470.39	470.566	is
ses-010_task-life04_run-2	sub-01	470.598	470.942	drying
ses-010_task-life04_run-2	sub-01	471.006	471.49399999999997	out
ses-010_task-life04_run-2	sub-01	471.622	471.886	and
ses-010_task-life04_run-2	sub-01	471.918	472.558	tadpoles
ses-010_task-life04_run-2	sub-01	472.614	472.878	need
ses-010_task-life04_run-2	sub-01	472.934	473.53000000000003	water.
ses-010_task-life04_run-2	sub-01	474.15	474.486	She
ses-010_task-life04_run-2	sub-01	474.518	474.71	must
ses-010_task-life04_run-2	sub-01	474.75	474.95	do
ses-010_task-life04_run-2	sub-01	474.99	475.526	something
ses-010_task-life04_run-2	sub-01	475.678	475.99	and
ses-010_task-life04_run-2	sub-01	476.03	477.19	fast.
ses-010_task-life04_run-2	sub-01	485.08	485.416	She
ses-010_task-life04_run-2	sub-01	485.448	485.736	needs
ses-010_task-life04_run-2	sub-01	485.808	486.016	to
ses-010_task-life04_run-2	sub-01	486.048	486.24	move
ses-010_task-life04_run-2	sub-01	486.28	486.74399999999997	them
ses-010_task-life04_run-2	sub-01	486.872	487.112	and
ses-010_task-life04_run-2	sub-01	487.136	487.416	so
ses-010_task-life04_run-2	sub-01	487.488	488.08	encourages
ses-010_task-life04_run-2	sub-01	488.16	488.40000000000003	one
ses-010_task-life04_run-2	sub-01	488.44	489.016	tadpole
ses-010_task-life04_run-2	sub-01	489.048	489.192	to
ses-010_task-life04_run-2	sub-01	489.216	489.496	climb
ses-010_task-life04_run-2	sub-01	489.528	489.672	on
ses-010_task-life04_run-2	sub-01	489.696	489.83200000000005	her
ses-010_task-life04_run-2	sub-01	489.856	490.42	back.
ses-010_task-life04_run-2	sub-01	491.32	491.68	She
ses-010_task-life04_run-2	sub-01	491.72	491.968	now
ses-010_task-life04_run-2	sub-01	492.024	492.504	begins
