dataset	subject	onset	offset	word
ses-035_task-s04e23c	sub-01	73.352	73.506	over
ses-035_task-s04e23c	sub-01	73.528	73.66600000000001	there
ses-035_task-s04e23c	sub-01	73.688	73.82600000000001	and
ses-035_task-s04e23c	sub-01	73.848	73.998	I'm
ses-035_task-s04e23c	sub-01	74.014	74.098	going
ses-035_task-s04e23c	sub-01	74.104	74.178	to
ses-035_task-s04e23c	sub-01	74.184	74.446	kick']
ses-035_task-s04e23c	sub-01	74.478	74.62599999999999	your
ses-035_task-s04e23c	sub-01	74.648	75.054	snooty
ses-035_task-s04e23c	sub-01	75.102	75.41000000000001	ass
ses-035_task-s04e23c	sub-01	75.48	75.61800000000001	all
ses-035_task-s04e23c	sub-01	75.624	75.698	the
ses-035_task-s04e23c	sub-01	75.704	75.826	way
ses-035_task-s04e23c	sub-01	75.848	75.986	to
ses-035_task-s04e23c	sub-01	76.008	76.194	New
ses-035_task-s04e23c	sub-01	76.232	76.81	Gloucon
ses-035_task-s04e23c	sub-01	76.91	77.67	Shire.
ses-035_task-s04e23c	sub-01	81.37	81.73400000000001	She
ses-035_task-s04e23c	sub-01	81.772	81.974	knew
ses-035_task-s04e23c	sub-01	82.012	82.118	I
ses-035_task-s04e23c	sub-01	82.124	82.294	could
ses-035_task-s04e23c	sub-01	82.332	82.54599999999999	kick
ses-035_task-s04e23c	sub-01	82.578	82.774	her
ses-035_task-s04e23c	sub-01	82.812	83.39999999999999	ass.
ses-035_task-s04e23c	sub-01	93.47	93.92999999999999	['Oh
ses-035_task-s04e23c	sub-01	94.0	94.282	
ses-035_task-s04e23c	sub-01	94.336	94.646	sorry
ses-035_task-s04e23c	sub-01	94.678	94.966	we're
ses-035_task-s04e23c	sub-01	94.998	95.194	late.
ses-035_task-s04e23c	sub-01	95.232	95.446	fault.
ses-035_task-s04e23c	sub-01	95.478	95.62599999999999	I
ses-035_task-s04e23c	sub-01	95.648	96.038	insisted
ses-035_task-s04e23c	sub-01	96.054	96.186	on
ses-035_task-s04e23c	sub-01	96.208	96.518	riding
ses-035_task-s04e23c	sub-01	96.534	96.71400000000001	the
ses-035_task-s04e23c	sub-01	96.752	97.20599999999999	tube.
ses-035_task-s04e23c	sub-01	97.318	97.814	Judy,
ses-035_task-s04e23c	sub-01	97.862	98.074	the
ses-035_task-s04e23c	sub-01	98.112	98.69999999999999	kids.
ses-035_task-s04e23c	sub-01	100.69	101.066	"[""""That's"
ses-035_task-s04e23c	sub-01	101.098	101.246	what']
ses-035_task-s04e23c	sub-01	101.268	101.502	they
ses-035_task-s04e23c	sub-01	101.556	101.774	call
ses-035_task-s04e23c	sub-01	101.812	102.014	the
ses-035_task-s04e23c	sub-01	102.052	102.938	subway.
ses-035_task-s04e23c	sub-01	103.114	103.84	Oh,
ses-035_task-s04e23c	sub-01	104.45	104.81400000000001	I
ses-035_task-s04e23c	sub-01	104.852	105.054	thought
ses-035_task-s04e23c	sub-01	105.092	105.67999999999999	that
ses-035_task-s04e23c	sub-01	108.29	108.60600000000001	here
ses-035_task-s04e23c	sub-01	108.628	108.862	comes
ses-035_task-s04e23c	sub-01	108.916	109.134	my
ses-035_task-s04e23c	sub-01	109.172	109.386	dad
ses-035_task-s04e23c	sub-01	109.418	109.614	and
ses-035_task-s04e23c	sub-01	109.652	110.51	stepmom
ses-035_task-s04e23c	sub-01	113.73	114.09400000000001	and
ses-035_task-s04e23c	sub-01	114.132	114.586	Andrea
ses-035_task-s04e23c	sub-01	114.618	115.21	Wolf.
ses-035_task-s04e23c	sub-01	115.37	115.646	How
ses-035_task-s04e23c	sub-01	115.668	115.80600000000001	you
ses-035_task-s04e23c	sub-01	115.828	116.4	doing,
ses-035_task-s04e23c	sub-01	117.97	118.394	darling?
ses-035_task-s04e23c	sub-01	118.442	118.654	The
ses-035_task-s04e23c	sub-01	118.692	119.466	gallows.
ses-035_task-s04e23c	sub-01	119.658	120.186	Darling
ses-035_task-s04e23c	sub-01	120.218	120.378	is
ses-035_task-s04e23c	sub-01	120.404	120.54599999999999	the
ses-035_task-s04e23c	sub-01	120.568	121.358	['gallows.
ses-035_task-s04e23c	sub-01	121.534	121.96600000000001	"She's""""]"
ses-035_task-s04e23c	sub-01	121.998	122.242	very
ses-035_task-s04e23c	sub-01	122.296	122.56200000000001	self
ses-035_task-s04e23c	sub-01	122.616	123.102	involved,
ses-035_task-s04e23c	sub-01	123.166	123.298	you
ses-035_task-s04e23c	sub-01	123.304	123.474	know.
ses-035_task-s04e23c	sub-01	123.512	123.666	I
ses-035_task-s04e23c	sub-01	123.688	123.82600000000001	should
ses-035_task-s04e23c	sub-01	123.848	124.034	never
ses-035_task-s04e23c	sub-01	124.072	124.274	have
ses-035_task-s04e23c	sub-01	124.312	124.654	married
ses-035_task-s04e23c	sub-01	124.702	125.3	her.
ses-035_task-s04e23c	sub-01	126.71	127.074	['Sorry
ses-035_task-s04e23c	sub-01	127.112	127.362	
ses-035_task-s04e23c	sub-01	127.416	127.598	what?
ses-035_task-s04e23c	sub-01	127.614	127.74600000000001	It's
ses-035_task-s04e23c	sub-01	127.768	128.094	the
ses-035_task-s04e23c	sub-01	128.142	128.494	darling.
ses-035_task-s04e23c	sub-01	128.542	128.946	Where?
ses-035_task-s04e23c	sub-01	129.048	129.362	Well,
ses-035_task-s04e23c	sub-01	129.416	129.726	"[""""that's"
ses-035_task-s04e23c	sub-01	129.758	129.954	one
ses-035_task-s04e23c	sub-01	129.992	130.338	and
ses-035_task-s04e23c	sub-01	130.424	130.71800000000002	"that's""""]"
ses-035_task-s04e23c	sub-01	130.734	131.3	another.
ses-035_task-s04e23c	sub-01	132.79	133.106	How
ses-035_task-s04e23c	sub-01	133.128	133.40599999999998	lovely
ses-035_task-s04e23c	sub-01	133.438	133.58599999999998	to
ses-035_task-s04e23c	sub-01	133.608	133.794	meet
ses-035_task-s04e23c	sub-01	133.832	134.13	you.
ses-035_task-s04e23c	sub-01	134.2	134.386	That
ses-035_task-s04e23c	sub-01	134.408	134.51	would
ses-035_task-s04e23c	sub-01	134.52	134.64600000000002	be
ses-035_task-s04e23c	sub-01	134.668	134.806	nice
ses-035_task-s04e23c	sub-01	134.828	134.966	of
ses-035_task-s04e23c	sub-01	134.988	135.126	you
ses-035_task-s04e23c	sub-01	135.148	135.382	to
ses-035_task-s04e23c	sub-01	135.436	135.606	offer
ses-035_task-s04e23c	sub-01	135.628	135.718	to
ses-035_task-s04e23c	sub-01	135.724	135.89399999999998	pay
ses-035_task-s04e23c	sub-01	135.932	136.03799999999998	for
ses-035_task-s04e23c	sub-01	136.044	136.214	half
ses-035_task-s04e23c	sub-01	136.252	136.358	the
ses-035_task-s04e23c	sub-01	136.364	136.722	wedding.
ses-035_task-s04e23c	sub-01	136.786	137.014	Oh,
ses-035_task-s04e23c	sub-01	137.052	137.266	forget
ses-035_task-s04e23c	sub-01	137.298	137.542	it.
ses-035_task-s04e23c	sub-01	137.596	137.71800000000002	The
ses-035_task-s04e23c	sub-01	137.724	137.89399999999998	hell
ses-035_task-s04e23c	sub-01	137.932	138.134	with
ses-035_task-s04e23c	sub-01	138.172	138.466	tradition.
ses-035_task-s04e23c	sub-01	138.498	138.738	"[""""We're"
ses-035_task-s04e23c	sub-01	138.754	138.886	happy
ses-035_task-s04e23c	sub-01	138.908	139.01	to
ses-035_task-s04e23c	sub-01	139.02	139.14600000000002	do
ses-035_task-s04e23c	sub-01	139.168	139.40200000000002	it.
ses-035_task-s04e23c	sub-01	139.456	139.62599999999998	Thank
ses-035_task-s04e23c	sub-01	139.648	139.834	you.
ses-035_task-s04e23c	sub-01	139.872	140.026	We']
ses-035_task-s04e23c	sub-01	140.048	140.234	know
ses-035_task-s04e23c	sub-01	140.272	140.426	how
ses-035_task-s04e23c	sub-01	140.448	140.87	expensive
ses-035_task-s04e23c	sub-01	140.95	141.38199999999998	weddings
ses-035_task-s04e23c	sub-01	141.446	141.626	can
ses-035_task-s04e23c	sub-01	141.648	142.12199999999999	be.
ses-035_task-s04e23c	sub-01	142.256	142.854	Besides,
ses-035_task-s04e23c	sub-01	142.902	143.06599999999997	this
ses-035_task-s04e23c	sub-01	143.088	143.178	may
ses-035_task-s04e23c	sub-01	143.184	143.306	be
ses-035_task-s04e23c	sub-01	143.328	143.466	the
ses-035_task-s04e23c	sub-01	143.488	143.626	only
ses-035_task-s04e23c	sub-01	143.648	143.878	wedding
ses-035_task-s04e23c	sub-01	143.894	144.026	we
ses-035_task-s04e23c	sub-01	144.048	144.186	get
ses-035_task-s04e23c	sub-01	144.208	144.346	to
ses-035_task-s04e23c	sub-01	144.368	145.04999999999998	throw.
ses-035_task-s04e23c	sub-01	146.99	147.306	A
ses-035_task-s04e23c	sub-01	147.328	147.526	['joke
ses-035_task-s04e23c	sub-01	147.558	147.766	that's
ses-035_task-s04e23c	sub-01	147.798	148.006	funny
ses-035_task-s04e23c	sub-01	148.038	148.138	in
ses-035_task-s04e23c	sub-01	148.144	148.314	all']
ses-035_task-s04e23c	sub-01	148.352	149.05	countries.
ses-035_task-s04e23c	sub-01	153.09	153.84	Sir.
ses-035_task-s04e23c	sub-01	155.01	155.46599999999998	"[""""What's"
ses-035_task-s04e23c	sub-01	155.498	155.646	in
ses-035_task-s04e23c	sub-01	155.668	155.90200000000002	it?']
ses-035_task-s04e23c	sub-01	155.956	156.634	"[""""Gucci's"
ses-035_task-s04e23c	sub-01	156.682	157.32199999999997	
ses-035_task-s04e23c	sub-01	157.386	157.662	watercress
ses-035_task-s04e23c	sub-01	157.716	158.83	pancetta.
ses-035_task-s04e23c	sub-01	162.63	163.03799999999998	"[""""That's"
ses-035_task-s04e23c	sub-01	163.054	163.282	not
ses-035_task-s04e23c	sub-01	163.336	163.794	food.']
ses-035_task-s04e23c	sub-01	163.912	164.58	No,
ses-035_task-s04e23c	sub-01	167.59	168.334	"[""""everything's""""]"
ses-035_task-s04e23c	sub-01	168.382	168.69	different
ses-035_task-s04e23c	sub-01	168.76	169.426	here.
ses-035_task-s04e23c	sub-01	169.608	169.906	I
ses-035_task-s04e23c	sub-01	169.928	170.066	want
ses-035_task-s04e23c	sub-01	170.088	170.178	to
ses-035_task-s04e23c	sub-01	170.184	170.35399999999998	go
ses-035_task-s04e23c	sub-01	170.392	170.98	home.
ses-035_task-s04e23c	sub-01	171.67	172.082	I
ses-035_task-s04e23c	sub-01	172.136	172.35399999999998	miss
ses-035_task-s04e23c	sub-01	172.392	172.546	my
ses-035_task-s04e23c	sub-01	172.568	173.09	family.
ses-035_task-s04e23c	sub-01	173.24	173.506	I
ses-035_task-s04e23c	sub-01	173.528	173.666	miss
ses-035_task-s04e23c	sub-01	173.688	173.826	the
ses-035_task-s04e23c	sub-01	173.848	174.20600000000002	coffee
ses-035_task-s04e23c	sub-01	174.238	174.53	['house.
ses-035_task-s04e23c	sub-01	174.6	174.738	I
ses-035_task-s04e23c	sub-01	174.744	174.878	can't
ses-035_task-s04e23c	sub-01	174.894	175.074	even
ses-035_task-s04e23c	sub-01	175.112	175.41	remember
ses-035_task-s04e23c	sub-01	175.48	175.666	what']
ses-035_task-s04e23c	sub-01	175.688	176.01399999999998	Phoebe
ses-035_task-s04e23c	sub-01	176.062	176.274	looks
ses-035_task-s04e23c	sub-01	176.312	176.9	like.
ses-035_task-s04e23c	sub-01	178.15	178.538	['Joe
ses-035_task-s04e23c	sub-01	178.574	178.726	
ses-035_task-s04e23c	sub-01	178.748	178.886	been
ses-035_task-s04e23c	sub-01	178.908	179.046	three
ses-035_task-s04e23c	sub-01	179.068	179.64000000000001	days,
ses-035_task-s04e23c	sub-01	180.25	180.614	['okay?
ses-035_task-s04e23c	sub-01	180.652	180.86599999999999	You're
ses-035_task-s04e23c	sub-01	180.898	181.48	just']
ses-035_task-s04e23c	sub-01	181.93	182.198	a
ses-035_task-s04e23c	sub-01	182.204	182.422	little
ses-035_task-s04e23c	sub-01	182.476	183.17	homesick,
ses-035_task-s04e23c	sub-01	183.25	183.494	okay?
ses-035_task-s04e23c	sub-01	183.532	183.686	Would
ses-035_task-s04e23c	sub-01	183.708	183.798	you
ses-035_task-s04e23c	sub-01	183.804	183.92600000000002	just
ses-035_task-s04e23c	sub-01	183.948	184.038	try
ses-035_task-s04e23c	sub-01	184.044	184.16600000000003	to
ses-035_task-s04e23c	sub-01	184.188	184.72199999999998	relax
ses-035_task-s04e23c	sub-01	184.786	185.15800000000002	and
ses-035_task-s04e23c	sub-01	185.244	185.494	just
ses-035_task-s04e23c	sub-01	185.532	185.87800000000001	enjoy
ses-035_task-s04e23c	sub-01	185.964	186.6	yourself?
ses-035_task-s04e23c	sub-01	187.39	187.766	"[""""You're"
ses-035_task-s04e23c	sub-01	187.798	188.042	different
ses-035_task-s04e23c	sub-01	188.096	188.314	here
ses-035_task-s04e23c	sub-01	188.352	188.94	
ses-035_task-s04e23c	sub-01	190.67	191.07799999999997	"[""""You're"
ses-035_task-s04e23c	sub-01	191.094	191.322	mean
ses-035_task-s04e23c	sub-01	191.376	191.546	in']
ses-035_task-s04e23c	sub-01	191.568	192.25	England?
ses-035_task-s04e23c	sub-01	194.27	194.73000000000002	What
ses-035_task-s04e23c	sub-01	194.8	195.13000000000002	the
ses-035_task-s04e23c	sub-01	195.2	195.72199999999998	['hell?
ses-035_task-s04e23c	sub-01	195.856	196.166	"What's""""]"
ses-035_task-s04e23c	sub-01	196.198	196.826	up
ses-035_task-s04e23c	sub-01	197.008	197.306	with
ses-035_task-s04e23c	sub-01	197.328	197.466	this
ses-035_task-s04e23c	sub-01	197.488	197.626	bill
ses-035_task-s04e23c	sub-01	197.648	197.786	for
ses-035_task-s04e23c	sub-01	197.808	197.946	my
ses-035_task-s04e23c	sub-01	197.968	198.154	half
ses-035_task-s04e23c	sub-01	198.192	198.298	['of
ses-035_task-s04e23c	sub-01	198.304	198.37800000000001	the
ses-035_task-s04e23c	sub-01	198.384	198.646	wedding?
ses-035_task-s04e23c	sub-01	198.678	198.918	It's
ses-035_task-s04e23c	sub-01	198.934	199.57399999999998	insane.']
ses-035_task-s04e23c	sub-01	199.702	199.946	How
ses-035_task-s04e23c	sub-01	199.968	200.106	can
ses-035_task-s04e23c	sub-01	200.128	200.278	it
ses-035_task-s04e23c	sub-01	200.304	200.494	be
ses-035_task-s04e23c	sub-01	200.532	200.782	so
ses-035_task-s04e23c	sub-01	200.836	201.102	much?
ses-035_task-s04e23c	sub-01	201.156	201.326	['The
ses-035_task-s04e23c	sub-01	201.348	201.866	reception's
ses-035_task-s04e23c	sub-01	201.898	202.046	at
ses-035_task-s04e23c	sub-01	202.068	202.30200000000002	their']
ses-035_task-s04e23c	sub-01	202.356	202.718	house.
ses-035_task-s04e23c	sub-01	202.804	203.482	Flowers,
ses-035_task-s04e23c	sub-01	203.546	204.23399999999998	liquor,
ses-035_task-s04e23c	sub-01	204.362	205.194	recarpet,
ses-035_task-s04e23c	sub-01	205.242	205.50199999999998	first
ses-035_task-s04e23c	sub-01	205.556	206.35000000000002	floor,
ses-035_task-s04e23c	sub-01	206.85	207.214	new
ses-035_task-s04e23c	sub-01	207.252	207.59400000000002	guest
ses-035_task-s04e23c	sub-01	207.642	208.17	bath,
ses-035_task-s04e23c	sub-01	208.25	209.578	landscaping.
ses-035_task-s04e23c	sub-01	209.754	210.13799999999998	"[""""I'm"
ses-035_task-s04e23c	sub-01	210.154	210.382	paying
ses-035_task-s04e23c	sub-01	210.436	210.55800000000002	to
ses-035_task-s04e23c	sub-01	210.564	211.034	remodel
ses-035_task-s04e23c	sub-01	211.082	211.24599999999998	this']
ses-035_task-s04e23c	sub-01	211.268	211.626	"[""""guy's"
ses-035_task-s04e23c	sub-01	211.658	212.094	house.
ses-035_task-s04e23c	sub-01	212.212	212.506	I'm
ses-035_task-s04e23c	sub-01	212.538	212.638	going
ses-035_task-s04e23c	sub-01	212.644	212.71800000000002	to
ses-035_task-s04e23c	sub-01	212.724	212.846	give
ses-035_task-s04e23c	sub-01	212.868	213.006	that']
ses-035_task-s04e23c	sub-01	213.028	213.166	son
ses-035_task-s04e23c	sub-01	213.188	213.278	of
ses-035_task-s04e23c	sub-01	213.284	213.358	a
ses-035_task-s04e23c	sub-01	213.364	213.626	bitch
ses-035_task-s04e23c	sub-01	213.658	213.75799999999998	a
ses-035_task-s04e23c	sub-01	213.764	213.934	piece
ses-035_task-s04e23c	sub-01	213.972	214.078	of
ses-035_task-s04e23c	sub-01	214.084	214.64000000000001	my
ses-035_task-s04e23c	sub-01	215.73	216.48	please.
ses-035_task-s04e23c	sub-01	216.95	217.362	Look,
ses-035_task-s04e23c	sub-01	217.416	217.538	I
ses-035_task-s04e23c	sub-01	217.544	217.678	"[""""don't"
ses-035_task-s04e23c	sub-01	217.694	217.874	want
ses-035_task-s04e23c	sub-01	217.912	218.21	anything
ses-035_task-s04e23c	sub-01	218.28	218.514	to
ses-035_task-s04e23c	sub-01	218.552	218.894	upset']
ses-035_task-s04e23c	sub-01	218.942	219.294	['Emily
ses-035_task-s04e23c	sub-01	219.342	219.69400000000002	tonight
ses-035_task-s04e23c	sub-01	219.742	219.858	
ses-035_task-s04e23c	sub-01	219.864	219.98600000000002	all
ses-035_task-s04e23c	sub-01	220.008	220.238	right?
ses-035_task-s04e23c	sub-01	220.254	220.386	She's
ses-035_task-s04e23c	sub-01	220.408	220.498	had
ses-035_task-s04e23c	sub-01	220.504	220.626	hard
ses-035_task-s04e23c	sub-01	220.648	220.834	enough
ses-035_task-s04e23c	sub-01	220.872	221.026	couple
ses-035_task-s04e23c	sub-01	221.048	221.234	of
ses-035_task-s04e23c	sub-01	221.272	221.522	days
ses-035_task-s04e23c	sub-01	221.576	221.74599999999998	as
ses-035_task-s04e23c	sub-01	221.768	221.906	it
ses-035_task-s04e23c	sub-01	221.928	222.21	is
ses-035_task-s04e23c	sub-01	222.28	222.514	that
ses-035_task-s04e23c	sub-01	222.552	223.23399999999998	here,
ses-035_task-s04e23c	sub-01	223.432	223.74599999999998	let
ses-035_task-s04e23c	sub-01	223.768	223.954	me
ses-035_task-s04e23c	sub-01	223.992	224.194	go
ses-035_task-s04e23c	sub-01	224.232	224.434	talk
