dataset	subject	onset	offset	word
ses-002_task-bourne06	sub-01	73.01	73.322	Can
ses-002_task-bourne06	sub-01	73.346	73.434	I
ses-002_task-bourne06	sub-01	73.442	73.538	talk
ses-002_task-bourne06	sub-01	73.554	73.658	to
ses-002_task-bourne06	sub-01	73.674	73.778	you
ses-002_task-bourne06	sub-01	73.794	74.55	privately?
ses-002_task-bourne06	sub-01	81.93	82.518	['What?
ses-002_task-bourne06	sub-01	82.634	82.81400000000001	I
ses-002_task-bourne06	sub-01	82.822	82.918	know
ses-002_task-bourne06	sub-01	82.934	83.038	how
ses-002_task-bourne06	sub-01	83.054	83.182	"you're""""]"
ses-002_task-bourne06	sub-01	83.206	83.918	feeling.
ses-002_task-bourne06	sub-01	84.094	84.38199999999999	You
ses-002_task-bourne06	sub-01	84.406	84.542	lost
ses-002_task-bourne06	sub-01	84.566	84.702	two
ses-002_task-bourne06	sub-01	84.726	84.838	men
ses-002_task-bourne06	sub-01	84.854	84.958	in
ses-002_task-bourne06	sub-01	84.974	85.254	Berlin
ses-002_task-bourne06	sub-01	85.302	85.438	and
ses-002_task-bourne06	sub-01	85.454	85.55799999999999	you
ses-002_task-bourne06	sub-01	85.574	85.758	want it
ses-002_task-bourne06	sub-01	85.774	85.878	to
ses-002_task-bourne06	sub-01	85.894	86.07000000000001	mean
ses-002_task-bourne06	sub-01	86.11	86.526	something.
ses-002_task-bourne06	sub-01	86.638	86.86200000000001	But
ses-002_task-bourne06	sub-01	86.886	87.11	nothing
ses-002_task-bourne06	sub-01	87.15	87.42200000000001	Bourne
ses-002_task-bourne06	sub-01	87.446	87.622	gives
ses-002_task-bourne06	sub-01	87.646	87.734	you
ses-002_task-bourne06	sub-01	87.742	87.86200000000001	will
ses-002_task-bourne06	sub-01	87.886	88.02199999999999	bring
ses-002_task-bourne06	sub-01	88.046	88.182	your
ses-002_task-bourne06	sub-01	88.206	88.366	men
ses-002_task-bourne06	sub-01	88.398	88.83	back.
ses-002_task-bourne06	sub-01	88.95	89.24600000000001	Nothing
ses-002_task-bourne06	sub-01	89.278	89.39800000000001	in
ses-002_task-bourne06	sub-01	89.414	89.518	those
ses-002_task-bourne06	sub-01	89.534	89.93400000000001	files
ses-002_task-bourne06	sub-01	89.982	90.166	makes
ses-002_task-bourne06	sub-01	90.198	90.366	their
ses-002_task-bourne06	sub-01	90.398	90.89399999999999	sacrifice
ses-002_task-bourne06	sub-01	90.942	91.51799999999999	worthwhile.
ses-002_task-bourne06	sub-01	91.614	91.822	You
ses-002_task-bourne06	sub-01	91.846	91.958	have
ses-002_task-bourne06	sub-01	91.974	92.102	to
ses-002_task-bourne06	sub-01	92.126	92.262	let
ses-002_task-bourne06	sub-01	92.286	92.926	['go.
ses-002_task-bourne06	sub-01	93.118	93.446	"We're""""]"
ses-002_task-bourne06	sub-01	93.478	94.17399999999999	professionals.
ses-002_task-bourne06	sub-01	94.262	94.438	When
ses-002_task-bourne06	sub-01	94.454	94.582	an
ses-002_task-bourne06	sub-01	94.606	94.97399999999999	operation
ses-002_task-bourne06	sub-01	95.022	95.27000000000001	goes
ses-002_task-bourne06	sub-01	95.31	95.774	bad,
ses-002_task-bourne06	sub-01	95.902	96.118	we
ses-002_task-bourne06	sub-01	96.134	96.302	tie
ses-002_task-bourne06	sub-01	96.326	96.43799999999999	it
ses-002_task-bourne06	sub-01	96.454	96.726	off.
ses-002_task-bourne06	sub-01	96.798	96.934	['If
ses-002_task-bourne06	sub-01	96.942	97.12599999999999	there's
ses-002_task-bourne06	sub-01	97.158	97.35	something
ses-002_task-bourne06	sub-01	97.39	97.558	you're
ses-002_task-bourne06	sub-01	97.574	97.702	not
ses-002_task-bourne06	sub-01	97.726	97.942	telling
ses-002_task-bourne06	sub-01	97.966	98.07799999999999	me
ses-002_task-bourne06	sub-01	98.094	98.198	
ses-002_task-bourne06	sub-01	98.214	98.342	want
ses-002_task-bourne06	sub-01	98.366	98.478	it
ses-002_task-bourne06	sub-01	98.494	98.67	now
ses-002_task-bourne06	sub-01	98.71	98.934	before
ses-002_task-bourne06	sub-01	98.982	99.118	I
ses-002_task-bourne06	sub-01	99.134	99.302	send
ses-002_task-bourne06	sub-01	99.326	99.48599999999999	that
ses-002_task-bourne06	sub-01	99.518	99.686	girl
ses-002_task-bourne06	sub-01	99.718	99.83800000000001	out
ses-002_task-bourne06	sub-01	99.854	99.982	there.
ses-002_task-bourne06	sub-01	100.006	100.118	Do
ses-002_task-bourne06	sub-01	100.134	100.262	you
ses-002_task-bourne06	sub-01	100.286	100.85	understand?
ses-002_task-bourne06	sub-01	104.35	104.66199999999999	You
ses-002_task-bourne06	sub-01	104.686	104.846	talk
ses-002_task-bourne06	sub-01	104.878	105.022	about
ses-002_task-bourne06	sub-01	105.046	105.182	this
ses-002_task-bourne06	sub-01	105.206	105.366	stuff
ses-002_task-bourne06	sub-01	105.398	105.518	like
ses-002_task-bourne06	sub-01	105.534	105.638	you
ses-002_task-bourne06	sub-01	105.654	105.782	read
ses-002_task-bourne06	sub-01	105.806	105.942	it
ses-002_task-bourne06	sub-01	105.966	106.07799999999999	in
ses-002_task-bourne06	sub-01	106.094	106.198	a
ses-002_task-bourne06	sub-01	106.214	106.77	book.
ses-002_task-bourne06	sub-01	121.76	122.024	What
ses-002_task-bourne06	sub-01	122.032	122.08	do
ses-002_task-bourne06	sub-01	122.08	122.14399999999999	you
ses-002_task-bourne06	sub-01	122.152	122.224	want
ses-002_task-bourne06	sub-01	122.232	122.304	to
ses-002_task-bourne06	sub-01	122.312	122.86	do?
ses-002_task-bourne06	sub-01	125.28	125.568	Put
ses-002_task-bourne06	sub-01	125.584	125.688	the
ses-002_task-bourne06	sub-01	125.704	126.01599999999999	snipers
ses-002_task-bourne06	sub-01	126.048	126.168	in
ses-002_task-bourne06	sub-01	126.184	126.74	place.
ses-002_task-bourne06	sub-01	127.44	127.752	If
ses-002_task-bourne06	sub-01	127.776	127.96	things
ses-002_task-bourne06	sub-01	128.0	128.176	go
ses-002_task-bourne06	sub-01	128.208	128.78	bad,
ses-002_task-bourne06	sub-01	129.48	129.768	we
ses-002_task-bourne06	sub-01	129.784	129.91199999999998	take
ses-002_task-bourne06	sub-01	129.936	130.048	him
ses-002_task-bourne06	sub-01	130.064	130.62	out.
ses-002_task-bourne06	sub-01	131.48	131.792	You
ses-002_task-bourne06	sub-01	131.816	131.952	got
ses-002_task-bourne06	sub-01	131.976	132.54	it.
ses-002_task-bourne06	sub-01	172.44	172.728	This
ses-002_task-bourne06	sub-01	172.744	172.87199999999999	is
ses-002_task-bourne06	sub-01	172.896	173.26399999999998	survey
ses-002_task-bourne06	sub-01	173.312	173.496	one.
ses-002_task-bourne06	sub-01	173.528	173.648	We
ses-002_task-bourne06	sub-01	173.664	173.744	have
ses-002_task-bourne06	sub-01	173.752	173.872	a
ses-002_task-bourne06	sub-01	173.896	174.16	crowd
ses-002_task-bourne06	sub-01	174.2	174.44	moving
ses-002_task-bourne06	sub-01	174.48	175.06	in.
ses-002_task-bourne06	sub-01	176.0	176.312	"[""""It's"
ses-002_task-bourne06	sub-01	176.336	176.496	some
ses-002_task-bourne06	sub-01	176.528	176.688	sort
ses-002_task-bourne06	sub-01	176.704	176.832	of
ses-002_task-bourne06	sub-01	176.856	177.224	protest']
ses-002_task-bourne06	sub-01	177.272	177.864	['march.
ses-002_task-bourne06	sub-01	178.032	178.312	I'm
ses-002_task-bourne06	sub-01	178.336	178.496	sorry.
ses-002_task-bourne06	sub-01	178.528	178.672	"That's""""]"
ses-002_task-bourne06	sub-01	178.696	178.808	as
ses-002_task-bourne06	sub-01	178.824	178.952	close
ses-002_task-bourne06	sub-01	178.976	179.088	as
ses-002_task-bourne06	sub-01	179.104	179.20800000000003	I
ses-002_task-bourne06	sub-01	179.224	179.35199999999998	can
ses-002_task-bourne06	sub-01	179.376	179.536	get.
ses-002_task-bourne06	sub-01	179.568	179.83200000000002	Survey
ses-002_task-bourne06	sub-01	179.856	180.016	two,
ses-002_task-bourne06	sub-01	180.048	180.144	can
ses-002_task-bourne06	sub-01	180.152	180.224	you
ses-002_task-bourne06	sub-01	180.232	180.304	get
ses-002_task-bourne06	sub-01	180.312	180.45600000000002	in
ses-002_task-bourne06	sub-01	180.488	180.632	any
ses-002_task-bourne06	sub-01	180.656	180.976	closer,
ses-002_task-bourne06	sub-01	181.008	181.36800000000002	please?
ses-002_task-bourne06	sub-01	181.464	181.624	Make
ses-002_task-bourne06	sub-01	181.632	181.752	sure
ses-002_task-bourne06	sub-01	181.776	181.912	the
ses-002_task-bourne06	sub-01	181.936	182.144	south
ses-002_task-bourne06	sub-01	182.192	182.328	end
ses-002_task-bourne06	sub-01	182.344	182.448	is
ses-002_task-bourne06	sub-01	182.464	183.14	covered.
ses-002_task-bourne06	sub-01	185.0	185.88	Affirmative.
ses-002_task-bourne06	sub-01	186.0	186.352	Copy.
ses-002_task-bourne06	sub-01	186.376	202.15200000000002	"[""""There's"
ses-002_task-bourne06	sub-01	202.176	202.28799999999998	a
ses-002_task-bourne06	sub-01	202.304	202.544	tram']
ses-002_task-bourne06	sub-01	202.592	202.824	coming
ses-002_task-bourne06	sub-01	202.872	203.16000000000003	towards
ses-002_task-bourne06	sub-01	203.2	203.78	you.
ses-002_task-bourne06	sub-01	205.22	205.572	"[""""She's""""]"
ses-002_task-bourne06	sub-01	205.596	205.732	moving
ses-002_task-bourne06	sub-01	205.756	205.868	to
ses-002_task-bourne06	sub-01	205.884	205.988	the
ses-002_task-bourne06	sub-01	206.004	206.64	tram.
ses-002_task-bourne06	sub-01	207.06	207.65200000000002	['Okay
ses-002_task-bourne06	sub-01	207.756	207.988	
ses-002_task-bourne06	sub-01	208.004	208.108	where's
ses-002_task-bourne06	sub-01	208.124	208.37199999999999	it
ses-002_task-bourne06	sub-01	208.436	208.65200000000002	Tram
ses-002_task-bourne06	sub-01	208.676	208.81199999999998	is
ses-002_task-bourne06	sub-01	208.836	208.972	going
ses-002_task-bourne06	sub-01	208.996	209.132	to
ses-002_task-bourne06	sub-01	209.156	210.14000000000001	Alexanderplatz
ses-002_task-bourne06	sub-01	210.18	210.436	station.
ses-002_task-bourne06	sub-01	210.468	210.636	Is
ses-002_task-bourne06	sub-01	210.668	211.8	Alexanderplatz.
ses-002_task-bourne06	sub-01	216.3	216.61200000000002	This
ses-002_task-bourne06	sub-01	216.636	216.772	is
ses-002_task-bourne06	sub-01	216.796	217.17999999999998	survey
ses-002_task-bourne06	sub-01	217.22	217.516	five.
ses-002_task-bourne06	sub-01	217.588	217.772	['I
ses-002_task-bourne06	sub-01	217.796	218.04399999999998	can't
ses-002_task-bourne06	sub-01	218.092	218.252	see
ses-002_task-bourne06	sub-01	218.276	218.508	him.
ses-002_task-bourne06	sub-01	218.564	218.732	I
ses-002_task-bourne06	sub-01	218.756	218.98	"don't""""]"
ses-002_task-bourne06	sub-01	219.02	219.172	see
ses-002_task-bourne06	sub-01	219.196	219.76	him.
ses-002_task-bourne06	sub-01	226.38	226.732	"[""""She's"
ses-002_task-bourne06	sub-01	226.756	226.892	getting
ses-002_task-bourne06	sub-01	226.916	227.004	on
ses-002_task-bourne06	sub-01	227.012	227.108	the
ses-002_task-bourne06	sub-01	227.124	227.72	tram.']
ses-002_task-bourne06	sub-01	230.38	230.668	['I
ses-002_task-bourne06	sub-01	230.684	230.81199999999998	don't
ses-002_task-bourne06	sub-01	230.836	230.948	think']
ses-002_task-bourne06	sub-01	230.964	231.132	"[""""he's"
ses-002_task-bourne06	sub-01	231.156	231.244	on
ses-002_task-bourne06	sub-01	231.252	231.348	the
ses-002_task-bourne06	sub-01	231.364	231.74	tram.
ses-002_task-bourne06	sub-01	231.82	232.14	He's
ses-002_task-bourne06	sub-01	232.18	232.356	on']
ses-002_task-bourne06	sub-01	232.388	232.556	the
ses-002_task-bourne06	sub-01	232.588	235.908	tram.
ses-002_task-bourne06	sub-01	235.954	236.088	Send
ses-002_task-bourne06	sub-01	236.104	236.20800000000003	them
ses-002_task-bourne06	sub-01	236.224	236.304	in
ses-002_task-bourne06	sub-01	236.312	236.38400000000001	to
ses-002_task-bourne06	sub-01	236.392	236.632	follow.
ses-002_task-bourne06	sub-01	236.696	236.84799999999998	Tell
ses-002_task-bourne06	sub-01	236.864	236.96800000000002	them
ses-002_task-bourne06	sub-01	236.984	237.06400000000002	to
ses-002_task-bourne06	sub-01	237.072	237.168	keep
ses-002_task-bourne06	sub-01	237.184	237.31199999999998	their
ses-002_task-bourne06	sub-01	237.336	237.94000000000003	distance.
ses-002_task-bourne06	sub-01	239.08	239.56	Okay,
ses-002_task-bourne06	sub-01	239.6	240.0	['Delta
ses-002_task-bourne06	sub-01	240.04	240.256	
ses-002_task-bourne06	sub-01	240.288	240.52800000000002	let's
ses-002_task-bourne06	sub-01	240.584	240.8	go.
ses-002_task-bourne06	sub-01	240.84	240.992	Get
ses-002_task-bourne06	sub-01	241.016	241.57999999999998	it.
ses-002_task-bourne06	sub-01	247.08	247.45600000000002	Nothing
ses-002_task-bourne06	sub-01	247.488	247.584	on
ses-002_task-bourne06	sub-01	247.592	247.71200000000002	the
ses-002_task-bourne06	sub-01	247.736	247.944	south
ses-002_task-bourne06	sub-01	247.992	248.57999999999998	side.
ses-002_task-bourne06	sub-01	263.36	264.216	Alexanderplatz
ses-002_task-bourne06	sub-01	264.248	264.584	station,
ses-002_task-bourne06	sub-01	264.632	265.192	25
ses-002_task-bourne06	sub-01	265.256	266.02	seconds.
ses-002_task-bourne06	sub-01	281.14	281.428	This
ses-002_task-bourne06	sub-01	281.444	281.572	is
ses-002_task-bourne06	sub-01	281.596	281.98	['survey
ses-002_task-bourne06	sub-01	282.02	282.34	three.
ses-002_task-bourne06	sub-01	282.42	282.62800000000004	There's
ses-002_task-bourne06	sub-01	282.644	282.724	a
ses-002_task-bourne06	sub-01	282.732	282.80400000000003	lot
ses-002_task-bourne06	sub-01	282.812	282.932	of']
ses-002_task-bourne06	sub-01	282.956	283.53200000000004	['protesters
ses-002_task-bourne06	sub-01	283.556	283.90799999999996	here.
ses-002_task-bourne06	sub-01	284.004	284.276	There's
ses-002_task-bourne06	sub-01	284.308	284.476	no']
ses-002_task-bourne06	sub-01	284.508	284.652	way
ses-002_task-bourne06	sub-01	284.676	284.788	we
ses-002_task-bourne06	sub-01	284.804	284.90799999999996	can
ses-002_task-bourne06	sub-01	284.924	285.09999999999997	cover
ses-002_task-bourne06	sub-01	285.14	285.268	her
ses-002_task-bourne06	sub-01	285.284	285.412	out
ses-002_task-bourne06	sub-01	285.436	286.0	there.
ses-002_task-bourne06	sub-01	287.18	287.492	Get
ses-002_task-bourne06	sub-01	287.516	287.65200000000004	her
ses-002_task-bourne06	sub-01	287.676	287.788	out
ses-002_task-bourne06	sub-01	287.804	287.90799999999996	of
ses-002_task-bourne06	sub-01	287.924	288.388	there.
ses-002_task-bourne06	sub-01	288.524	288.892	Go.
ses-002_task-bourne06	sub-01	288.956	289.38	Delta,
ses-002_task-bourne06	sub-01	289.42	289.692	move.
ses-002_task-bourne06	sub-01	289.756	290.35999999999996	Now.
ses-002_task-bourne06	sub-01	308.72	309.088	"[""""She's"
ses-002_task-bourne06	sub-01	309.104	309.28	not
ses-002_task-bourne06	sub-01	309.32	309.688	here.']
ses-002_task-bourne06	sub-01	309.784	310.096	"[""""She's"
ses-002_task-bourne06	sub-01	310.128	310.52	gone.
ses-002_task-bourne06	sub-01	310.6	310.904	God
ses-002_task-bourne06	sub-01	310.952	311.23199999999997	damn']
ses-002_task-bourne06	sub-01	311.256	311.67999999999995	['it.
ses-002_task-bourne06	sub-01	311.8	312.072	They're
ses-002_task-bourne06	sub-01	312.096	312.232	not
ses-002_task-bourne06	sub-01	312.256	312.368	on
ses-002_task-bourne06	sub-01	312.384	312.488	the
ses-002_task-bourne06	sub-01	312.504	312.76	tram.']
ses-002_task-bourne06	sub-01	312.8	312.976	"[""""He's"
ses-002_task-bourne06	sub-01	313.008	313.176	one
ses-002_task-bourne06	sub-01	313.208	313.776	goddamn.']
ses-002_task-bourne06	sub-01	313.888	314.464	['Jason
ses-002_task-bourne06	sub-01	314.592	314.832	
ses-002_task-bourne06	sub-01	314.856	314.992	please
ses-002_task-bourne06	sub-01	315.016	315.232	don't
ses-002_task-bourne06	sub-01	315.256	315.70399999999995	hurt
ses-002_task-bourne06	sub-01	315.832	316.072	What
ses-002_task-bourne06	sub-01	316.096	316.232	were
ses-002_task-bourne06	sub-01	316.256	316.416	my
ses-002_task-bourne06	sub-01	316.448	316.952	words?
ses-002_task-bourne06	sub-01	317.096	317.32800000000003	What
ses-002_task-bourne06	sub-01	317.344	317.472	did
ses-002_task-bourne06	sub-01	317.496	317.608	I
ses-002_task-bourne06	sub-01	317.624	318.25600000000003	say?
ses-002_task-bourne06	sub-01	318.448	318.75199999999995	Leave
ses-002_task-bourne06	sub-01	318.776	318.88800000000003	me
ses-002_task-bourne06	sub-01	318.904	319.54	alone.
ses-002_task-bourne06	sub-01	319.88	320.28	Yeah,
ses-002_task-bourne06	sub-01	320.32	320.472	I
ses-002_task-bourne06	sub-01	320.496	320.632	did.
ses-002_task-bourne06	sub-01	320.656	320.79200000000003	I
ses-002_task-bourne06	sub-01	320.816	321.03999999999996	swear.
ses-002_task-bourne06	sub-01	321.08	321.44	Jason,
